,Ant,Node,A Priori Status,Auto Metrics Flags,Flag Fraction Before Redcal,Flagged By Redcal chi^2 Fraction,ee Shape Modified Z-Score,nn Shape Modified Z-Score,ee Power Modified Z-Score,nn Power Modified Z-Score,ee Temporal Variability Modified Z-Score,nn Temporal Variability Modified Z-Score,ee Temporal Discontinuties Modified Z-Score,nn Temporal Discontinuties Modified Z-Score,Median chi^2 Per Antenna (Jee),Median chi^2 Per Antenna (Jnn)
0,3,1,digital_ok,0.0,0.9473684210526315,0.05263157894736842,0.2848320341962973,-0.5981945216841394,0.219935063497513,0.5025712545819043,-1.2987962556803545,-1.1994359718807805,-0.9518641945556628,-0.9118064567788353,0.0,0.0
1,4,1,RF_maintenance,1.0,1.0,0.0,0.5101167795004153,0.6272304065619302,-1.1955902820283224,-1.0357688838262709,-0.05957011963085459,1.0536609315506997,7.434679970884016,-0.0846797726595993,0.0,0.0
2,5,1,digital_ok,0.0,0.9473684210526315,0.0,-0.32093614399194603,-1.737995595464598,-1.2312766231971493,-0.01800443636107509,-0.7909207433169017,0.562388646438884,-0.18144751929932995,-1.1264556523365077,0.0,0.0
3,15,1,digital_ok,1.0,1.0,0.0,0.667674428061663,1.5553570639771537,0.4845326783831033,0.025160837457550107,0.21929881118961697,0.3647655703304003,11.110259787924633,6.215369071424501,0.0,0.0
4,16,1,digital_ok,1.0,1.0,0.0,-1.1741178106303514,-1.2665197908096004,0.41115089847492026,0.18055865978127622,-0.4697344063027541,-0.03401699454292888,7.999430130617273,3.3180151074931583,0.0,0.0
5,17,1,digital_ok,0.0,0.9473684210526315,0.0,0.6446193097452106,1.5107031001819382,-0.8171913462629884,-1.1368981996343077,-0.09060929210997673,0.04125468770538329,-0.22050882875002095,-0.5369068756235862,0.0,0.0
6,18,1,RF_maintenance,1.0,1.0,0.0,0.5774315010357375,14.591708968469947,1.5274776798300935,0.3822969028693399,1.743588065277672,19.218603580596803,1.2079216073824028,121.29520173810538,0.0,0.0
7,27,1,RF_maintenance,1.0,1.0,0.0,21.711842535218675,24.299873712501906,47.937745620726936,49.48274003797721,22.95833381561035,30.952599692353772,7.476913848248049,10.682261130109271,0.0,0.0
8,28,1,RF_maintenance,1.0,1.0,0.0,27.624440329282137,1.6884478566599652,3.4420184026907434,0.91147960119182,42.07233481940402,2.472927321184278,132.63194656545826,9.16905500398071,0.0,0.0
9,29,1,digital_ok,0.0,0.9473684210526315,0.0,-0.9011975925593222,-1.4775749491752128,-0.20782820049666967,0.683908234435998,0.031658707601717496,-0.6288458245371328,-0.8283236711752786,-0.41769322711842455,0.0,0.0
10,30,1,RF_maintenance,1.0,1.0,0.0,0.5097589946687777,0.41939522997732015,7.657187852964792,10.957200930515015,-0.5309944624959644,1.5470883342438488,1.414603799861151,2.9519320040418457,0.0,0.0
11,45,5,RF_maintenance,1.0,1.0,0.0,0.8997859981013387,22.518645795872462,-1.0689231221656623,47.652192196457705,-0.08885122193801324,28.73119766020442,15.481480950792534,9.742049960952968,0.0,0.0
12,46,5,digital_ok,0.0,0.9473684210526315,0.05263157894736842,0.5114480224111047,-0.7645100267325818,-0.7214442690149657,0.44833725363429733,1.6322202504995282,1.0512767611382858,3.190293939966267,0.18016927079318015,0.0,0.0
13,73,5,RF_maintenance,0.0,1.0,0.0,1.2884362024200147,1.8551627101810328,0.3086671531141602,-0.4483711984502293,0.9889331748746713,0.9878180885811252,0.19274006262707047,0.4024861146228026,0.0,0.0
14,81,7,digital_ok,1.0,1.0,0.0,0.5412990614444501,0.41101605461533075,-1.0781389496281841,0.03768714009849062,0.7900855444418665,0.07317879688339793,4.7281067364718785,7.515467025589125,0.0,0.0
15,82,7,RF_maintenance,1.0,1.0,0.0,4.69226618586866,1.611640112606184,-0.09600066150677083,0.6130771321761659,4.666321178781673,-0.023326668424668073,8.602804180445993,0.09679130661572455,0.0,0.0
16,83,7,digital_ok,1.0,1.0,0.0,25.38780669748152,24.214556988684002,43.008582732946536,44.022789264601364,25.465750189283536,31.661624182491636,4.865162751446628,8.460593964643717,0.0,0.0
17,84,8,RF_maintenance,1.0,1.0,0.0,11.08846037070113,4.15370883725827,18.860918166337072,7.77349391058772,18.775669727711477,7.296125914027759,-2.829305383046371,-2.54514864556413,0.0,0.0
18,87,8,digital_ok,1.0,1.0,0.0,2.941749370284785,-0.11812042226147096,14.435317150667894,10.613879500096557,0.08420400462582074,1.6023224833947078,6.1681904721575345,15.465925175713878,0.0,0.0
19,88,9,digital_ok,1.0,1.0,0.0,28.813092778984334,27.768663455959526,42.70455031625341,43.67206510593652,24.676841512133958,30.93189534490774,9.418261279993205,8.829225490775862,0.0,0.0
20,89,9,RF_maintenance,1.0,1.0,0.0,37.54552385587594,1.5880694497529675,1.885361862835878,2.8631947989020152,29.597150405808097,2.1090819078851846,34.46578013832452,26.67351861616759,0.0,0.0
21,90,9,RF_maintenance,1.0,1.0,0.0,3.1319264293227884,9.965076808304362,2.8008511834822034,0.19354468779549006,0.6867089953380552,1.9225139440047438,8.764475631606729,8.941666157379201,0.0,0.0
22,91,9,digital_ok,0.0,1.0,0.0,-0.39261134624982197,-0.14479970111098325,-0.43163717028166587,2.5569197840639926,-0.9159780531113646,1.6810499992801458,-0.19323498704644612,1.0481677424775406,0.0,0.0
23,92,10,digital_ok,1.0,1.0,0.0,-1.2609332261482165,1.1922090043325968,0.23248739739724494,-1.0579475685396698,-1.101707354651566,0.5552245374519016,10.665156030216282,2.5022167519124845,0.0,0.0
24,93,10,RF_maintenance,1.0,1.0,0.0,21.66536404860512,23.08942155856225,47.76692711827843,50.4478805982061,22.940103790284947,31.31365816871183,7.208113164367114,12.71439916278884,0.0,0.0
25,94,10,RF_maintenance,1.0,1.0,0.0,-0.5365073327797557,-1.5950028814636341,-0.49057855655701155,-0.7052454686340569,0.9305609418642826,6.984661666994949,6.315039623648248,13.474606637177608,0.0,0.0
26,98,7,digital_maintenance,1.0,1.0,0.0,25.08060204628244,26.22924988766292,42.068009638600884,42.33695082275239,22.31595311129271,30.203165415250663,6.493208414400079,9.310379882325051,0.0,0.0
