,Ant,Node,A Priori Status,Auto Metrics Flags,Dead Fraction in Ant Metrics (Jee),Dead Fraction in Ant Metrics (Jnn),Crossed Fraction in Ant Metrics,ee Shape Modified Z-Score,nn Shape Modified Z-Score,ee Power Modified Z-Score,nn Power Modified Z-Score,ee Temporal Variability Modified Z-Score,nn Temporal Variability Modified Z-Score,ee Temporal Discontinuties Modified Z-Score,nn Temporal Discontinuties Modified Z-Score,Average Dead Ant Metric (Jee),Average Dead Ant Metric (Jnn),Average Crossed Ant Metric
0,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_3_report.html"" target=""_blank"">3</a>",N01,digital_ok,1.0,1.0,1.0,0.0,,,inf,inf,,,,,,,
1,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_4_report.html"" target=""_blank"">4</a>",N01,RF_maintenance,1.0,1.0,1.0,0.0,,,inf,inf,,,,,,,
2,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_5_report.html"" target=""_blank"">5</a>",N01,digital_ok,1.0,1.0,1.0,0.0,,,inf,inf,,,,,,,
3,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_7_report.html"" target=""_blank"">7</a>",N02,digital_ok,1.0,0.0,0.0,0.0,-1.122782038904199,-1.0821935808239103,0.3059106664759253,0.1788946060885288,-0.1288007451569126,0.6159791067635555,1.5175013938883064,14.075196029600164,0.750931220395186,0.7122494687434243,0.4584047536878664
4,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_8_report.html"" target=""_blank"">8</a>",N02,RF_maintenance,1.0,0.0,0.0,0.0,18.873843600991457,19.56041771030032,24.34175417102061,25.02671245217032,16.037663593067496,17.682926176438002,5.04116476069863,3.608584548586564,0.7316885564684042,0.68529601598173,0.45994795255744986
5,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_9_report.html"" target=""_blank"">9</a>",N02,digital_ok,0.0,0.0,0.0,0.0,0.025463748422415153,-1.2441198622611889,-0.32577294955973024,0.5336114517266537,2.925298143324495,2.419705392200773,-0.2235503516862246,-0.7123558157606353,0.736808062076597,0.696942691890437,0.4620072596489888
6,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_10_report.html"" target=""_blank"">10</a>",N02,digital_ok,0.0,0.0,0.0,0.0,-1.0895001135594211,-1.0882071831867695,-0.7154438746149548,0.6136063795218551,-0.007191811672728788,0.007191811672728788,3.3337207986736597,2.2981694347851427,0.7172049356277265,0.6733320706770741,0.47248930230732883
7,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_15_report.html"" target=""_blank"">15</a>",N01,digital_ok,0.0,0.0,0.0,0.0,0.8684865049012499,1.7561293152863384,1.8349413902981886,0.7501522712769747,0.08817593957560806,1.162548510828327,0.2549767286259026,0.14985965279788666,0.7559309262531214,0.7174377176391893,0.4696283879423475
8,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_16_report.html"" target=""_blank"">16</a>",N01,digital_ok,1.0,0.0,0.0,0.0,0.2254686147382699,-1.0624510604071442,-0.4545528843693432,-0.7724931756396385,-0.7805928203247962,0.10454698655173043,7.074175538964664,6.746057731927817,0.7623894281597309,0.7321335857937402,0.465679157140446
9,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_17_report.html"" target=""_blank"">17</a>",N01,digital_ok,0.0,0.0,0.0,0.0,1.1415624463121044,1.6675570722890338,0.4190813956118347,0.7785148402956802,-0.20852786736493634,0.22731718247612048,0.7855118999145163,0.375917499601599,0.7697958441001921,0.739088013312665,0.4551364985671083
