,Ant,Node,A Priori Status,Auto Metrics Flags,Flag Fraction Before Redcal,Flagged By Redcal chi^2 Fraction,ee Shape Modified Z-Score,nn Shape Modified Z-Score,ee Power Modified Z-Score,nn Power Modified Z-Score,ee Temporal Variability Modified Z-Score,nn Temporal Variability Modified Z-Score,ee Temporal Discontinuties Modified Z-Score,nn Temporal Discontinuties Modified Z-Score,Median chi^2 Per Antenna (Jee),Median chi^2 Per Antenna (Jnn)
0,0,0,RF_maintenance,1.0,1.0,0.0,114.20871073639012,176.02497750714485,311.9274194532672,354.4655200212566,75.79549487674122,96.0809375426676,561.5446027276333,655.807628954728,0.0,0.0
1,1,0,RF_maintenance,1.0,1.0,0.0,148.2899625086057,89.05846759043315,331.6388850200481,268.3660603013298,79.0537866978192,41.49815948623823,555.8975861556282,358.4076245238039,0.9164308458566666,0.9180400222539902
2,2,0,RF_maintenance,1.0,1.0,0.0,228.21906627069805,83.42467264107951,268.996222096956,264.815399451483,27.58384020419378,45.51551463381773,243.84767091955246,367.31870258355616,1.1973100304603577,1.194954127073288
3,3,1,digital_ok,0.0,0.06993006993006994,0.0,-0.6967016834528666,-0.31989983528388827,2.567553191011304,3.1647387238094793,-0.7997830262783141,-0.7736595498826968,0.3904587385207979,0.522134462185571,1.202253133058548,1.1933653354644775
4,4,1,RF_maintenance,1.0,1.0,0.0,0.22634080736353127,4.2628654371430095,-0.5948122380947767,0.5853269926753638,-0.6613700473516387,-0.5967808855715776,1.3433638372278918,-0.6998661551827376,16.31622838973999,16.27465009689331
5,5,1,digital_ok,1.0,1.0,0.0,1.591394911525252,0.9684052604587862,0.5582911624416431,5.341801742968521,-0.7407643903179656,0.018191957882264312,-0.8421036492963907,-1.3094161744348864,27.99394130706787,23.81334638595581
6,7,2,dish_ok,1.0,1.0,0.0,351.9996788920595,351.8178645917138,inf,inf,103.68681376490343,106.05572403190169,580.2075289576006,569.6573598396915,0.0,0.0
7,8,2,dish_ok,1.0,1.0,0.0,355.21766171569817,356.20097918766265,inf,inf,41.031462553579544,104.99873500525537,256.472113353448,584.6684482159961,0.0,0.0
8,9,2,dish_ok,1.0,1.0,0.0,354.0934083934402,353.690421317612,inf,inf,111.99221381831185,108.12177857210695,516.6744987474425,594.9482253458832,0.0,0.0
9,10,2,dish_ok,1.0,1.0,0.0,349.5077989953792,350.94143687209197,inf,inf,-1.598894721271121,104.05062239541556,-4.675000153712202,492.58416071377894,0.0,0.0
10,11,0,RF_maintenance,1.0,1.0,0.0,324.4105795668693,168.95393672358855,336.91418151093734,332.53596963845524,27.083113011382036,76.69550951408112,235.32881039880468,572.5049532641802,0.0,0.0
11,12,0,RF_maintenance,1.0,1.0,0.0,175.20041274444884,118.9934021431327,342.57569213142864,303.228868200599,86.7917921984271,62.402314798830695,617.9044989281235,479.66851859319047,0.0,0.0
12,13,0,RF_maintenance,1.0,1.0,0.0,280.58310496296417,136.24192130441884,283.1366796182077,331.03470737281293,24.764807982894816,83.41679910486408,231.2751020028419,576.4796325860859,0.0,0.0
13,14,0,RF_maintenance,1.0,1.0,0.0,309.02661033709745,108.64069514520996,428.49079529719353,287.8812020723536,116.47278752756394,54.62013548057471,744.9844362555928,398.26543187787325,1.157899171113968,1.170530617237091
14,15,1,digital_ok,1.0,1.0,0.0,1.8746293356737884,0.9075529214301936,15.964323604753629,17.099785723514287,0.37866878924327785,0.6687895124658506,3.0892005770484348,0.8502936131183627,12.034603357315063,14.367400646209717
15,16,1,digital_ok,0.0,0.04195804195804196,0.0,-0.3637676099021734,0.32451561884012503,0.6954518125553584,-0.17073928717189651,-0.42391094127678697,-0.8391502286096986,0.5700763127693291,0.41343653148845855,1.0559345185756683,1.054050475358963
16,17,1,digital_ok,0.0,0.03496503496503497,0.006993006993006993,0.6771617291421607,0.8342199625672237,0.8362124660318816,0.5010406152374107,-0.4929267714867097,-0.8731665809366658,0.2359977474338366,-0.19976347734081734,1.1837739050388336,1.1734657287597656
17,18,1,RF_maintenance,1.0,1.0,0.0,0.9849621934788823,10.511479782092824,0.09950773663529186,2.811230555943618,0.08089278336627698,0.5681315177220816,-0.9217953049617543,6.360711634182942,6.36132550239563,3.6719820499420166
18,19,2,dish_ok,1.0,1.0,0.0,348.7096411722733,356.04485105067073,inf,inf,24.905357803952054,112.24532259246888,183.44260965884354,487.77196488244556,0.0,0.0
19,20,2,dish_ok,1.0,1.0,0.0,350.6463724609718,351.1807749756441,inf,inf,103.07533199944375,106.47568509026934,557.4087201706258,587.9940165324668,0.0,0.0
20,21,2,dish_ok,1.0,1.0,0.0,352.69403675026473,350.9548910682131,inf,inf,104.89559761998999,107.89144572339912,575.8686236126824,564.8774998738265,0.0,0.0
21,23,0,RF_maintenance,1.0,1.0,0.0,345.4900937659121,67.32641498407904,391.54575701682444,250.0044527702699,26.813400548799844,55.88597529200059,190.7239852092693,356.0465262197793,0.0,0.0
22,24,0,RF_maintenance,1.0,1.0,0.0,326.4408176946174,93.7064731554145,465.72691043797874,273.6613540209984,114.36629969398685,45.38274337481601,721.3792605443425,349.77157591289625,0.0,0.0
23,25,0,RF_maintenance,1.0,1.0,0.0,335.7465157317525,343.4093918280664,494.9293518346978,537.6322117350345,20.09356136303322,89.45196713223544,170.20660423749268,565.1988933576166,0.0,0.0
24,26,0,RF_maintenance,1.0,1.0,0.0,345.1407507834114,347.3695027111318,612.0972080142807,inf,84.37943500492622,109.01654878454451,547.7226521582833,657.9144000601665,0.0,0.0
25,27,1,RF_maintenance,1.0,1.0,0.0,33.32829377931491,21.105041737117652,133.24996113321714,139.16683986812285,7.101093753468475,8.829376699090604,20.457494045586152,14.80253080334578,1.2692722380161285,1.2949052453041077
26,28,1,RF_maintenance,1.0,1.0,0.0,27.335896004012746,-0.08879599400015568,24.152407708137854,-0.5225302324246381,2.357793776340762,0.7570910472986829,9.898715901636571,-0.30631381310223976,3.3084128499031067,9.658370018005371
27,29,1,digital_ok,0.0,0.04195804195804196,0.0,-0.3624934311547692,-0.43758736134168513,-0.2213718827283102,0.3711348728079525,-0.6418133775597752,0.91087955120467,-1.026341103893574,-0.06366314481765109,0.6754904538393021,0.7157581150531769
28,30,1,RF_maintenance,1.0,1.0,0.0,0.5966370292415005,-0.26503214796805585,5.829908437218738,-0.9436211032248899,6.088104038962923,3.3236525826510035,0.8307633838143594,-0.29982106815103016,15.161734104156494,15.773244619369507
29,31,2,dish_ok,1.0,1.0,0.0,350.2125056956183,350.52689788895566,inf,inf,-1.5993164727202676,107.87769296619051,-4.675000153712202,576.8565262875795,0.0,0.0
30,32,2,dish_ok,1.0,1.0,0.0,350.4185009983729,351.69880788471016,inf,inf,107.49926368912855,110.18831523356009,578.145723678171,532.0679349085792,0.0,0.0
31,33,2,dish_ok,1.0,1.0,0.0,349.8314797548606,351.2650245675235,inf,inf,-1.598894721271121,106.4420256545648,-4.675000153712202,474.9916461643901,0.0,0.0
32,36,3,digital_ok,1.0,1.0,0.0,0.3430039351628241,-1.3890957862598745,5.054515899777736,2.518009015830615,2.2395402741151957,0.9128392547848011,-0.9466882339109148,0.3289354716989117,4.742597341537476,1.0901987850666046
33,37,3,RF_maintenance,1.0,1.0,0.0,-1.0298884687281098,22.0212081968025,2.0573870251522046,139.3829285927671,2.148978673700007,7.9713964385567815,-1.3655453736724987,11.745585240144154,0.0,0.0
34,38,3,RF_maintenance,1.0,1.0,0.0,1.1315653303849718,22.898043696684645,0.018380274338269723,139.22960904449428,-1.5948511549972795,8.049393455844255,-4.675000153712202,12.288070006014403,0.0,0.0
35,39,0,RF_maintenance,1.0,1.0,0.0,344.0554501622682,356.93730866907595,inf,inf,22.10999079620891,117.96349888824876,176.94537082581135,722.2944314806998,0.0,0.0
36,40,4,digital_ok,1.0,1.0,0.0,1.4590784029143327,0.453530505320714,-0.19922974561503165,2.161336999999659,-23.33399143204391,-23.858602550710227,-4.675000153712202,-4.393628079211866,0.0,0.0
37,41,4,digital_ok,1.0,1.0,0.0,-0.6097731040386276,-0.642707714563618,7.508297696248462,-0.9699387665760678,-23.33399143204391,-23.858602550710227,-4.675000153712202,-4.393628079211866,0.0,0.0
38,42,4,RF_maintenance,1.0,1.0,0.0,-0.6443766292814276,0.8106428916154743,6.071772980240481,-0.3505167049364388,-23.33399143204391,-23.858602550710227,-4.675000153712202,-4.393628079211866,4.922166228294373,5.287642002105713
39,45,5,RF_maintenance,1.0,1.0,0.0,-0.06406943552430287,20.514599327445858,-0.43381103918641334,136.95197983119192,-0.895119762715161,7.722095426792769,-0.35629224003265075,10.947089869748424,4.61997652053833,1.3617613315582275
40,46,5,digital_ok,0.0,0.986013986013986,0.013986013986013986,0.336518213085353,-0.9808967676811905,-0.6838059314736393,0.4914728532517135,0.4923416083087965,0.04735972455828329,-0.37872381636206337,-0.41187753302731483,0.0,0.0
41,50,3,digital_ok,1.0,1.0,0.0,1.8949688030832725,5.200017313527447,1.0698848326287076,0.7240756872210393,-1.5948511549972795,3.7061288690445187,-4.675000153712202,35.042727610498154,32.14540100097656,38.25868225097656
42,51,3,RF_maintenance,1.0,1.0,0.0,-0.8338361808253878,21.039044110671384,0.18211357173824394,139.05858170246177,0.21439982335173788,15.636350906706891,-0.590191799492803,29.490943003685143,77.0416145324707,1.925372064113617
43,52,3,digital_ok,1.0,1.0,0.0,4.246278020575177,4.011729864927471,0.9445156841281885,0.15491149501282198,-1.5944098392052521,-0.6073878649251784,-4.675000153712202,15.154796189618096,71.02451515197754,1.0469823777675629
44,53,3,digital_ok,1.0,1.0,0.0,-1.4374546419550536,-1.1821354853978174,0.5820439628423132,-0.16358887834019506,1.9929453865649402,0.2968128976904536,-0.9918405786924473,-0.5861118993179156,0.0,0.0
45,54,4,RF_maintenance,1.0,1.0,0.0,0.9024377516410416,-0.5180985991419971,3.6085501026564297,3.139501148255915,-23.33399143204391,-23.858602550710227,-4.675000153712202,-4.393628079211866,72.77775382995605,51.30740547180176
