,Ant,Node,A Priori Status,Dead Fraction in Ant Metrics (Jee),Dead Fraction in Ant Metrics (Jnn),Crossed Fraction in Ant Metrics,Average Dead Ant Metric (Jee),Average Dead Ant Metric (Jnn),Average Crossed Ant Metric
0,0,0,RF_maintenance,1.0,1.0,0.0,0.017424091986242323,0.016354894913997817,0.0009630304798373121
1,1,0,RF_maintenance,1.0,1.0,0.0,0.016720057417998608,0.01641760992182477,0.0004496553314070242
2,2,0,RF_maintenance,1.0,1.0,0.0,0.016658589934751396,0.016701758096682583,0.0004994036908696849
3,11,0,RF_maintenance,1.0,1.0,0.0,0.018413934609200232,0.016892427844513846,0.0017234978406529794
4,12,0,RF_maintenance,1.0,1.0,0.0,0.01834871883977615,0.01745343425302477,0.0007735921620240701
5,13,0,RF_maintenance,1.0,1.0,0.0,0.018412005504957214,0.017050621729002336,0.0008537312779255061
6,15,1,digital_ok,1.0,1.0,0.0,0.03918304892205944,0.0418328626893428,0.0026584222379371814
7,16,1,digital_ok,1.0,1.0,0.0,0.04927097570957524,0.04954146198677442,0.004241393305915017
8,17,1,digital_ok,1.0,1.0,0.0,0.05722056184716062,0.05407548965614852,0.00697472441432493
9,21,2,dish_ok,0.0,0.0,0.0,0.6344950646546214,0.6670339642661549,0.37527270363747534
10,25,0,RF_maintenance,1.0,1.0,0.0,,0.023470042175062898,
11,26,0,RF_maintenance,1.0,1.0,0.0,0.024564787037672967,0.011038525234759459,
12,31,2,dish_ok,0.0,0.0,0.0,0.6658446683983432,0.6855167647883407,0.37773066215192297
13,32,2,dish_ok,0.0,0.0,0.0,0.5768799990590067,0.6792289072136148,0.35151497557338396
14,33,2,dish_ok,0.0,0.0,0.0,0.6433045134110853,0.649893884835133,0.36293953627334574
15,36,3,digital_ok,1.0,1.0,0.0,0.08006029477970272,0.083573408022661,0.011710916863998676
16,40,4,digital_ok,0.0,0.0,0.0,0.6149013016692292,0.6267776376806112,0.33094311435796697
17,41,4,digital_ok,0.0,0.2918918918918919,0.0,0.6064676894933738,0.4812049563762901,0.33519565193046846
18,42,4,RF_maintenance,0.0,0.0,0.0,0.6055694126583747,0.6419664426095711,0.3289719863116102
19,45,5,RF_maintenance,0.0,0.9837837837837838,0.0,0.6498097924923338,0.14347734583786165,0.44499982297803253
20,46,5,digital_ok,0.0,0.0,0.0,0.6502299586002327,0.6750242172531457,0.3715657406511394
21,50,3,digital_ok,1.0,1.0,0.0,0.08533474853278177,0.09403953555461274,0.011975346800742904
22,51,3,RF_maintenance,1.0,1.0,0.0,0.05908062148011834,0.06150187251752645,0.039742587474394915
23,52,3,digital_ok,1.0,1.0,0.0,0.07904032414161571,0.07232345607849938,0.008117097511556327
24,53,3,digital_ok,1.0,1.0,0.0,0.056482032849877004,0.06086820677483494,0.004282740197749756
25,54,4,RF_maintenance,0.0,0.0,0.0,0.6248911663746552,0.6403602872966023,0.312750650371648
26,56,4,digital_ok,0.0,0.0,0.0,0.6149026698825197,0.6162217093149192,0.30910583094560307
