,Ant,Node,A Priori Status,Auto Metrics Flags,Flag Fraction Before Redcal,Flagged By Redcal chi^2 Fraction,ee Shape Modified Z-Score,nn Shape Modified Z-Score,ee Power Modified Z-Score,nn Power Modified Z-Score,ee Temporal Variability Modified Z-Score,nn Temporal Variability Modified Z-Score,ee Temporal Discontinuties Modified Z-Score,nn Temporal Discontinuties Modified Z-Score,Median chi^2 Per Antenna (Jee),Median chi^2 Per Antenna (Jnn)
0,0,0,RF_maintenance,1.0,1.0,0.0,57.193516174571194,91.16422149877897,142.55948092855965,157.97687399917805,32.67972853733947,74.03406159287702,1182.5905803567653,1605.7965138551976,0.0,0.0
1,1,0,RF_maintenance,1.0,1.0,0.0,181.5605646897198,106.7596216540829,217.15942016407456,152.03195380843388,89.90134826038555,65.7479208158382,3149.259537984072,1607.0719699074043,0.0,0.0
2,2,0,RF_maintenance,1.0,1.0,0.0,45.94024888518556,78.95319470648087,131.09802578563622,139.86384737378413,45.97130768744308,35.199297773309134,1075.0359059228178,1059.5506950043261,0.0,0.0
3,3,1,digital_ok,0.0,0.5555555555555556,0.0,-0.7666323887951996,-0.7225648404598848,-0.34346420096988894,0.11969360625185034,-0.9272592643316677,-1.1120089508366817,-0.33598983702753743,0.5635846889855214,0.0,0.0
4,4,1,RF_maintenance,0.0,1.0,0.0,-0.20904774255592842,0.08992833395495732,-0.5716177749617433,-0.9829434177812495,0.9859975908555098,0.282024610627009,0.563386020362689,0.9080804554718434,0.0,0.0
5,5,1,digital_ok,0.0,0.5555555555555556,0.0,-0.8093665524174863,-1.2829304833969901,0.5391365147017908,-0.36377371928599245,0.08102395324395688,-0.6104984311227847,0.19052450201906496,0.08751900475633095,0.0,0.0
6,7,2,dish_ok,1.0,1.0,0.0,7.934531286880295,8.377760257987173,13.58338453886967,13.967899868910209,15.71752999550583,14.213169905546373,3.146157490500193,-2.496139719716365,0.0,0.0
7,8,2,dish_ok,1.0,1.0,0.0,28.557968744493017,5.769521357267489,72.9598069993481,9.05815247934211,24.362427029643364,9.27761945390489,9.578155554553245,-2.2101272966035133,0.0,0.0
8,9,2,dish_ok,1.0,1.0,0.0,8.415957096864005,10.170177542302278,11.989309180050514,15.061623339855124,13.15062966786901,15.800082765860253,-0.8697893976146432,-2.5544262303255585,0.0,0.0
9,10,2,dish_ok,1.0,1.0,0.0,8.890460015652176,6.249835908256802,13.674266432906345,8.74661450748121,15.146223592618947,7.862671210734077,0.24537763877787153,-1.9016756398921502,0.0,0.0
10,11,0,RF_maintenance,1.0,1.0,0.0,242.34449463816117,112.01093362420299,173.94788881554172,162.4272763522631,63.56191042498227,72.2638784548581,1311.096888938247,1600.7666257783274,0.0,0.0
11,12,0,RF_maintenance,1.0,1.0,0.0,92.77219145315075,72.72885524075122,157.51705648781564,129.48013112951173,60.3199302525695,39.922982448722266,1731.8669815445878,816.1637904942507,0.0,0.0
12,13,0,RF_maintenance,1.0,1.0,0.0,101.32527176345029,72.44290505608524,169.30863264323284,140.7311258086246,43.454456519705175,36.17455972773474,1560.6208567743458,1295.1941796208566,0.0,0.0
13,14,0,RF_maintenance,1.0,1.0,0.0,124.58302875434755,116.07811756316292,156.04071160740156,152.11909473747795,51.67517390469085,46.40266830051438,1328.3755073356836,1674.5684139680213,0.0,0.0
14,15,1,digital_ok,0.0,0.5555555555555556,0.0,-0.6032669312615944,1.0721543382730934,1.110213531275561,1.2561962711880539,0.13195926914855502,-0.7667474722686439,1.1692613333873123,1.8270805799904422,0.0,0.0
15,16,1,digital_ok,0.0,0.5555555555555556,0.0,0.46941371364842266,-1.2653348393643589,1.1467568104614827,-0.6471767994894758,-0.40153553168821216,-0.21704197403116982,3.111665788739169,2.441009733816815,0.0,0.0
16,17,1,digital_ok,1.0,1.0,0.0,-0.013729618872183342,-0.17504995794804465,0.9163849815032016,0.2861683321424721,0.3813398797992544,-0.29073246667127023,11.907223453177261,5.058020653613306,0.0,0.0
17,18,1,RF_maintenance,1.0,1.0,0.0,0.13996986418360388,3.5324433051749775,-0.5114913467054298,0.4834311762117927,1.0799089654922858,2.1646781691274417,1.0030094891946524,35.78551166779343,0.0,0.0
18,19,2,dish_ok,1.0,1.0,0.0,8.373623570993031,2.9635212866335636,14.89900921125656,7.152409192942189,16.630031001180804,7.077745500540371,0.379478233982666,3.714308602255297,0.0,0.0
19,20,2,dish_ok,1.0,1.0,0.0,3.0805997965502443,8.260494122815953,6.19670605249847,13.31744878994864,7.33847175778099,13.95785097675148,-2.11933914427396,-3.1914831868876723,0.0,0.0
20,21,2,dish_ok,1.0,1.0,0.0,2.0823407040438697,7.416901571709731,-0.7459092378193567,11.226516092157926,1.2635665857616163,12.281676216351386,4.140006788882522,-1.938393567316824,0.0,0.0
21,23,0,RF_maintenance,1.0,1.0,0.0,58.31596745788372,68.36663204814619,143.57118699905337,137.87194730055302,58.82794390980692,44.65210095985233,1135.7957183465928,1146.9854187238934,0.0,0.0
22,24,0,RF_maintenance,1.0,1.0,0.0,47.48261396690302,103.20454921566949,138.57949765371643,177.0986930297805,36.07313406992035,83.0025673725046,1044.5760859377103,2258.710802568177,0.0,0.0
23,25,0,RF_maintenance,1.0,1.0,0.0,374.02387687188923,376.21968481099503,inf,301.5965761404942,38.82632743413794,34.47066170958032,762.4261131722797,695.8088831043988,0.0,0.0
24,26,0,RF_maintenance,1.0,1.0,0.0,373.4516587490192,379.34504298166837,273.0163631372866,inf,44.0097372920375,36.38904685955667,1249.5903185255286,836.3552395111209,0.0,0.0
25,27,1,RF_maintenance,1.0,1.0,0.0,27.233730153041453,29.280912163050314,72.44660796884301,74.05051279171985,24.46204007758597,22.47075712548985,9.068861606530842,8.330228496499709,0.0,0.0
26,28,1,RF_maintenance,1.0,1.0,0.0,16.517247807031637,0.34396624571186996,4.9237661720922805,1.8819887469064396,6.144252890008009,2.9625601537728974,64.03148537978858,4.743304491074268,0.0,0.0
