,Ant,Node,A Priori Status,Auto Metrics Flags,Dead Fraction in Ant Metrics (Jee),Dead Fraction in Ant Metrics (Jnn),Crossed Fraction in Ant Metrics,ee Shape Modified Z-Score,nn Shape Modified Z-Score,ee Power Modified Z-Score,nn Power Modified Z-Score,ee Temporal Variability Modified Z-Score,nn Temporal Variability Modified Z-Score,ee Temporal Discontinuties Modified Z-Score,nn Temporal Discontinuties Modified Z-Score,Average Dead Ant Metric (Jee),Average Dead Ant Metric (Jnn),Average Crossed Ant Metric
0,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_0_report.html"" target=""_blank"">0</a>",0,RF_maintenance,1.0,1.0,1.0,0.0,23.61132545064611,22.29771746470055,32.61752838164556,31.168614193615042,20811.23685970296,19802.084260205684,17774.638166998662,16736.569535194845,,,
1,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_1_report.html"" target=""_blank"">1</a>",0,RF_maintenance,1.0,1.0,1.0,0.0,,,inf,inf,,,,,,,
2,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_2_report.html"" target=""_blank"">2</a>",0,RF_maintenance,1.0,1.0,1.0,0.0,,,inf,inf,,,,,,,
3,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_3_report.html"" target=""_blank"">3</a>",1,digital_ok,0.0,1.0,1.0,0.0,0.015421583196482201,0.5207156302354907,0.04707715262949367,-0.12567253696427727,-1.2849365170336218,-0.673399840125667,-0.6002308535590241,-0.0516262726685086,0.035526936712281625,0.03422420271578349,0.0028696560708892423
4,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_4_report.html"" target=""_blank"">4</a>",1,digital_ok,0.0,1.0,1.0,0.0,-0.6087721532564652,0.05454316715118232,-0.4502433229665433,0.013417411130595741,-0.09206660814636158,0.09985281450187296,0.6577372877279399,-0.12742031304971135,0.03398934079170325,0.03842457386279608,0.0016016114061433748
5,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_5_report.html"" target=""_blank"">5</a>",1,digital_ok,0.0,1.0,1.0,0.0,-0.377685912199664,-0.34335567825925345,-0.1955102028682851,0.013465841223892617,-0.7624971779334944,0.6436395461301431,-0.06425002234923954,-0.42415573117451355,0.03005898205317504,0.041814460908951544,0.0009111090111073239
6,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_7_report.html"" target=""_blank"">7</a>",2,digital_ok,1.0,1.0,1.0,0.0,2.7921790728131937,1.8581692223146218,2.014654205246731,1.5984043289345484,1.8782482601348403,6.778449405471826,4.407276326053214,22.33513252416839,0.08877299796209562,0.08762646385775734,0.015972851476731026
7,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_8_report.html"" target=""_blank"">8</a>",2,RF_maintenance,1.0,0.0,0.0,0.0,24.016600716660243,24.935287349586428,31.321353111143953,32.59828290114114,41.58730711770464,37.22758231125928,36.23117477687473,25.81558373208997,0.64125692276175,0.6207827143969024,0.4445923874695134
8,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_9_report.html"" target=""_blank"">9</a>",2,digital_ok,0.0,1.0,1.0,0.0,-0.2700766207625882,-1.0045567021342758,-0.5467731374507699,-0.8538107177909703,1.1619818716069685,-0.011876002533260651,-0.44744498935880733,-0.09569954647197304,0.06386319450826083,0.09057841040402377,0.0018143795667601532
9,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_10_report.html"" target=""_blank"">10</a>",2,digital_ok,1.0,1.0,1.0,0.0,4.246654444975014,1.8960401974899983,2.272258425398652,1.1431873083561392,8.821650206557088,12.122558878944014,38.87603121551708,32.862952252485286,0.03415514956271452,0.0338438701979525,0.0026366083258275897
10,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_11_report.html"" target=""_blank"">11</a>",0,RF_maintenance,1.0,1.0,1.0,0.0,,,inf,inf,,,,,,,
11,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_12_report.html"" target=""_blank"">12</a>",0,RF_maintenance,1.0,1.0,1.0,0.0,,,inf,inf,,,,,,,
12,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_13_report.html"" target=""_blank"">13</a>",0,RF_maintenance,1.0,1.0,1.0,0.0,,,inf,inf,,,,,,,
13,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_14_report.html"" target=""_blank"">14</a>",0,RF_maintenance,1.0,1.0,1.0,0.0,,,inf,inf,,,,,,,
14,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_15_report.html"" target=""_blank"">15</a>",1,digital_ok,0.0,1.0,1.0,0.0,-1.3758988228835638,-0.27180105758068884,-0.853244683801428,-0.4515004534913064,-0.3754309936532151,0.00610184078823404,-0.4045025726720068,1.006782544634381,0.029184298037546814,0.029492995998452353,0.0010246490467567693
15,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_16_report.html"" target=""_blank"">16</a>",1,digital_ok,0.0,1.0,1.0,0.0,-0.7607240371406562,0.11860809467034035,-0.5007224645805137,-0.008259373525059711,0.23460360454247206,2.139842605592391,1.1705668923534038,-0.4692662891529424,0.029296188081070772,0.03109015822994287,0.002133000700112081
16,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_17_report.html"" target=""_blank"">17</a>",1,digital_ok,1.0,1.0,1.0,0.0,0.96622270815495,1.1498451620619043,2.936995335365598,2.9886192666391675,12.953080431285581,12.195304742193642,35.56546259056421,36.97899332314036,0.02867343626427726,0.02954403648629967,0.0005448246330537582
17,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_18_report.html"" target=""_blank"">18</a>",1,digital_ok,1.0,1.0,1.0,0.0,4.541501761533485,2.8277805976146975,5.2776441574398865,16.024212747276746,63.8796602291675,3.3361963272078388,259.5403923202621,11.02218254971145,0.03355563904586218,0.0431709560639423,0.0021346583341116036
18,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_19_report.html"" target=""_blank"">19</a>",2,digital_ok,1.0,1.0,1.0,0.0,0.9155572823988555,2.8928571806477645,0.040798572776394454,2.6834274721344995,2.7419069667260647,14.154566386443792,30.18358864896669,4.876498742176672,0.04214471936386291,0.038666858710437825,0.0020485608351758274
19,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_20_report.html"" target=""_blank"">20</a>",2,digital_ok,0.0,1.0,1.0,0.0,1.1200053022464065,0.22916955470747558,0.9602122533863072,0.8392954612141532,0.8775157632172101,-0.22369402442440092,1.2311924447207676,-1.0580726764331034,0.03916073640254287,0.03761596966789401,0.003701415917982922
20,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_21_report.html"" target=""_blank"">21</a>",2,digital_ok,1.0,1.0,1.0,0.0,-0.08519873320597751,-0.6705506208820152,-0.7652998686024012,-0.7012440166025535,31.682482126678646,31.548410861503303,28.110599006372997,36.795755945488594,0.03260991277623379,0.032845409951730346,0.0017847985951590832
21,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_23_report.html"" target=""_blank"">23</a>",0,RF_maintenance,1.0,1.0,1.0,0.0,,,inf,inf,,,,,,,
