,Ant,Node,A Priori Status,Dead Fraction in Ant Metrics (Jee),Dead Fraction in Ant Metrics (Jnn),Crossed Fraction in Ant Metrics,Average Dead Ant Metric (Jee),Average Dead Ant Metric (Jnn),Average Crossed Ant Metric
0,0,0,RF_maintenance,1.0,1.0,0.0,0.018305129674006434,0.016474561453641977,0.0023069566216457693
1,1,0,RF_maintenance,1.0,1.0,0.0,0.01649048751382354,0.016507275853429114,0.00039544462520169787
2,2,0,RF_maintenance,1.0,1.0,0.0,0.016836606987552766,0.016348723450214642,0.0006385737070058214
3,3,1,digital_ok,1.0,1.0,0.0,0.041437241304951855,0.0321119416812941,0.0030853493667120676
4,4,1,RF_maintenance,1.0,1.0,0.0,0.035290979751685755,0.03335806679748572,0.004393546445072176
5,5,1,digital_ok,1.0,1.0,0.0,0.03782984968503878,0.03797028155255776,0.003277412590708062
6,7,2,dish_ok,1.0,1.0,0.0,0.03272330791735356,0.032844831643011864,0.0020132633331615543
7,8,2,dish_ok,1.0,1.0,0.0,0.03530720140983048,0.0317746251484358,0.002339635621683161
8,9,2,dish_ok,1.0,1.0,0.0,0.0360445844470357,0.03028816359437098,0.0010308785626285224
9,10,2,dish_ok,1.0,1.0,0.0,0.03783714790611885,0.03095170142504675,0.0009665592782288445
10,11,0,RF_maintenance,1.0,1.0,0.0,0.01900404124212935,0.018185299273402313,0.0006564095869700841
11,12,0,RF_maintenance,1.0,1.0,0.0,0.019298014880877692,0.01836684111049882,0.0007363614197181477
12,13,0,RF_maintenance,1.0,1.0,0.0,0.01860252460491434,0.01775015561534231,0.0007026796230613978
13,14,0,RF_maintenance,1.0,1.0,0.0,0.01834196392558837,0.018075167730781015,-0.00012316243572807256
14,15,1,digital_ok,1.0,1.0,0.0,0.03026875143224203,0.030657362808473285,0.001015456256670071
15,16,1,digital_ok,1.0,1.0,0.0,0.030283282048405663,0.033536214839364746,0.0026982598534693782
16,17,1,digital_ok,1.0,1.0,0.0,0.029493928902886487,0.03101784028844444,0.0005407295661824752
17,18,1,RF_maintenance,1.0,1.0,0.0,0.04152720597696544,0.032214775772802164,0.001938271493131437
18,19,2,dish_ok,1.0,1.0,0.0,0.0313457812716544,0.033230090956128513,0.004266902920769874
19,20,2,dish_ok,1.0,1.0,0.0,0.03614443091258311,0.032424703591936305,0.002291216858609247
20,21,2,dish_ok,1.0,1.0,0.0,0.031640729416494554,0.030821951414027427,0.002623069106668926
21,23,0,RF_maintenance,1.0,1.0,0.0,0.018064324356343635,0.017064446736744142,0.0009454096399436416
22,24,0,RF_maintenance,1.0,1.0,0.0,0.016250394342596255,0.016488505474740147,0.00019644115591974703
23,25,0,RF_maintenance,1.0,1.0,0.0,0.03476697400756084,,
24,26,0,RF_maintenance,1.0,1.0,0.0,0.014101138536769295,,
25,27,1,RF_maintenance,1.0,1.0,0.0,0.03986882037889685,0.0357294300858726,0.003507747957662438
26,28,1,RF_maintenance,1.0,1.0,0.0,0.030582670883479247,0.035989631719380515,0.0038145867872189034
27,29,1,digital_ok,1.0,1.0,0.0,0.039590412325762624,0.03599058727461595,0.002481351218004803
28,30,1,RF_maintenance,1.0,1.0,0.0,0.04268058852309124,0.03299281879307034,0.0024236823311473464
29,31,2,dish_ok,1.0,1.0,0.0,0.03342370768267883,0.03192214659725516,0.0012947516923673375
30,32,2,dish_ok,1.0,1.0,0.0,0.03195272817962224,0.029886341689127544,0.0009976693497526638
31,33,2,dish_ok,1.0,1.0,0.0,0.03538945634750723,0.032288329891119634,0.0010393292297604816
32,36,3,digital_ok,1.0,1.0,0.0,0.029486474290179074,0.028381654202500203,0.0008932596007503547
33,37,3,RF_maintenance,1.0,1.0,0.0,0.0290939638231092,0.029450888815758563,-0.0006684683464308687
34,38,3,RF_maintenance,1.0,1.0,0.0,0.029708523059014974,0.029191113771359262,-4.184846119300585e-05
35,40,4,digital_ok,0.0,0.0,0.0,0.7600666675015578,0.7621453380212734,0.34832058766435103
36,41,4,digital_ok,1.0,1.0,0.0,0.03866032729743162,0.03565070041318802,0.001756649919434212
37,42,4,RF_maintenance,1.0,1.0,0.0,0.09107792812184645,0.12393876505201731,0.02498310450970806
38,45,5,RF_maintenance,1.0,1.0,0.0,0.02718576853472332,0.028882030926942748,0.00109911914115922
39,46,5,digital_ok,1.0,1.0,0.0,0.027086656233315475,0.026585516737088824,0.0012714793311989533
40,50,3,digital_ok,1.0,1.0,0.0,0.029305226422664532,0.02836633407704188,0.0004558991144594876
