,Ant,Node,A Priori Status,Auto Metrics Flags,ee Shape Modified Z-Score,nn Shape Modified Z-Score,ee Power Modified Z-Score,nn Power Modified Z-Score,ee Temporal Variability Modified Z-Score,nn Temporal Variability Modified Z-Score,ee Temporal Discontinuties Modified Z-Score,nn Temporal Discontinuties Modified Z-Score
0,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_3_report.html"" target=""_blank"">3</a>",1,RF_maintenance,0.0,1.5944853989989396,0.2049192463743262,0.8739859568590564,1.180278217628392,-0.23819730315789875,0.8222994760283117,-0.32691091246395665,1.0664029404528073
1,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_4_report.html"" target=""_blank"">4</a>",1,RF_maintenance,0.0,-0.7766278077675923,2.8672260246229606,-0.016974137974751207,0.019369806606248,-0.9122513399190542,-0.07015777904172223,-0.5116243304995614,-0.9140608791282799
2,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_5_report.html"" target=""_blank"">5</a>",1,digital_ok,0.0,-0.2555885463420322,0.16248987936287046,-0.0662633103376271,1.83252312295821,-0.44819472589411,0.37241751651518235,-0.35071578437220435,-1.4587400317501262
3,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_7_report.html"" target=""_blank"">7</a>",2,digital_ok,1.0,-0.6992825361108765,-0.8291030401080912,-0.42962424517350206,-0.27884701029191383,-1.257113496683994,1.534895323224608,-0.27976705660099443,11.007181179307455
4,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_8_report.html"" target=""_blank"">8</a>",2,RF_maintenance,1.0,3.5839114856565244,4.373458382079553,7.694080486540294,8.464320414086759,7.748719077707214,7.3536655311755625,0.4989708111016028,-1.8274013808771936
5,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_9_report.html"" target=""_blank"">9</a>",2,digital_ok,0.0,-0.5602140354605112,-0.9823792762285205,-0.9008316405036029,-0.5619059830665718,-0.9461757876522919,-0.7930453555919027,-0.496060889432294,0.7464189309248844
6,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_10_report.html"" target=""_blank"">10</a>",2,digital_ok,0.0,-0.06431698153493311,-0.7822602353046163,2.0010196618506524,-0.8265564723750892,1.6414304075412283,0.4893805293129247,-0.5698653018984321,0.026167627914245685
7,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_15_report.html"" target=""_blank"">15</a>",1,digital_ok,0.0,-0.3415440858374174,0.1676545443289894,0.33232074041338927,-0.42323469290569304,0.17195867654004693,0.5613177727027773,-0.1567737904901351,-0.019590255530556697
8,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_16_report.html"" target=""_blank"">16</a>",1,digital_ok,0.0,-1.0388848003350066,-0.4447339525458296,-0.8287406787242297,0.2462854819280637,0.0993337097688175,-0.9156945283583057,2.8988221641587297,-0.0009599551547835552
9,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_17_report.html"" target=""_blank"">17</a>",1,digital_ok,0.0,-0.462242749452053,-0.03650820432211135,-0.42684303083977077,-0.21427882127313766,0.2737264697318221,0.8230525865157148,1.5250657087247357,1.8720316814878721
10,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_18_report.html"" target=""_blank"">18</a>",1,RF_maintenance,1.0,5.458116107554835,13.303319128651756,2.097321436459789,9.949252927971195,4.600801765833599,5.315012462626818,76.81129942679253,56.418070895659895
11,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_19_report.html"" target=""_blank"">19</a>",2,digital_ok,1.0,-0.8994467416368589,3.0993102587274617,-0.4264188768785322,6.514857781352584,-0.6395801889664637,5.949606087008456,3.9272540508418015,-1.2237805871135783
12,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_20_report.html"" target=""_blank"">20</a>",2,digital_ok,0.0,-0.011271502366992312,1.3604365942263335,1.345787274084433,0.38842963055448565,-0.5171248894698616,0.6380113248910447,0.27745744397989736,-0.6783585248504326
13,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H5C_Notebooks/blob/main/antenna_report/antenna_21_report.html"" target=""_blank"">21</a>",2,digital_ok,0.0,0.6299138974776803,-0.8174014944846056,0.2130246544227084,0.9001947806155444,-0.454464335825798,1.2428693283772199,0.9931355884798616,0.44195820992125445
