,Ant,Node,A Priori Status,Dead Fraction in Ant Metrics (Jee),Dead Fraction in Ant Metrics (Jnn),Crossed Fraction in Ant Metrics,Average Dead Ant Metric (Jee),Average Dead Ant Metric (Jnn),Average Crossed Ant Metric
0,0,0,RF_maintenance,1.0,1.0,0.0,0.017629354443394293,0.016370765459766623,0.0012942337458099198
1,1,0,RF_maintenance,1.0,1.0,0.0,0.016340306631377248,0.016214270283505722,0.0003487164713193341
2,2,0,RF_maintenance,1.0,1.0,0.0,0.017197094985392833,0.016296353513036127,0.0006648532582132372
3,3,1,digital_ok,0.0,0.0,0.0,0.783408084527798,0.7507676180449292,0.3930152137172342
4,4,1,RF_maintenance,0.0,0.0,0.0,0.7823235252960546,0.7483791564538391,0.3871667250385856
5,5,1,digital_ok,0.0,0.0,0.0,0.7815409077102321,0.7519706014713744,0.37993899923909946
6,7,2,dish_ok,0.0,0.0,0.0,0.7730664540564199,0.7427598354544279,0.38777402998702387
7,8,2,dish_ok,1.0,0.0,0.0,0.07525143944783826,0.7072679703796758,0.46050133077910493
8,9,2,dish_ok,0.0,0.0,0.0,0.7580744526577808,0.7178420684667791,0.39849973147022616
9,10,2,dish_ok,0.0,0.0,0.0,0.7431396403453021,0.7204113748734922,0.39672039760223193
10,11,0,RF_maintenance,1.0,1.0,0.0,0.01801963109217391,0.01747406447880126,0.0007012514916662781
11,12,0,RF_maintenance,1.0,1.0,0.0,0.018447740761261024,0.018202387723364084,0.0007095479723969257
12,13,0,RF_maintenance,1.0,1.0,0.0,0.017532786116788955,0.016886654401818506,0.00030971247843825675
13,14,0,RF_maintenance,1.0,1.0,0.0,0.01814838567826784,0.016974602565663025,0.0013275503583457112
14,15,1,digital_ok,0.0,0.0,0.0,0.779048529838978,0.7563303003190085,0.3754879916571811
15,16,1,digital_ok,0.0,0.0,0.0,0.7874408609011115,0.7577831819233499,0.3752940671466683
16,17,1,digital_ok,0.0,0.0,0.0,0.7766166326222113,0.756631900434828,0.3642045782428347
17,18,1,RF_maintenance,0.0,0.0,0.0,0.7851561938476335,0.6176425411038886,0.44018401450211897
18,19,2,dish_ok,0.0,0.0,0.0,0.7752485743182671,0.7607586952075178,0.37453659981404813
19,20,2,dish_ok,0.0,0.0,0.0,0.7773654306818024,0.7458585520787798,0.38439277756188994
20,21,2,dish_ok,0.0,0.0,0.0,0.7593902799778027,0.7262878564700403,0.3875835113536908
21,23,0,RF_maintenance,1.0,1.0,0.0,0.017401922880223415,0.016790695209017246,0.0005954592138785491
22,24,0,RF_maintenance,1.0,1.0,0.0,0.017095480973043153,0.016331218420241093,0.0005653103969554251
23,25,0,RF_maintenance,1.0,1.0,0.0,0.022917000187564235,0.019201253992446203,0.006266267820059241
24,26,0,RF_maintenance,1.0,1.0,0.0,0.0175397076079974,0.0022903786116720585,0.013256574271003702
25,27,1,RF_maintenance,1.0,1.0,0.0,0.05388108407606453,0.05738072632329671,0.001954706380626941
26,28,1,RF_maintenance,0.5570469798657718,0.4407158836689038,0.4116331096196868,0.24474312880773638,0.428509959972285,-0.14706455768160515
27,29,1,digital_ok,0.0,0.0,0.0,0.7848990794566695,0.7547158101875122,0.3655797390610477
28,30,1,RF_maintenance,0.0,0.0,0.0,0.7787938148872616,0.7537852567088345,0.36287056942495616
29,31,2,dish_ok,0.0,0.0,0.0,0.7804569252216845,0.7584762777869066,0.369210221665039
30,32,2,dish_ok,0.0,0.0,0.0,0.693991723979789,0.7223988012954983,0.3238253401797365
31,33,2,dish_ok,0.0,0.0,0.0,0.7668778760792729,0.7343956853425259,0.38563379878455073
32,36,3,digital_ok,1.0,1.0,0.0,0.11251266765362063,0.08503039559415308,0.018994540626038003
33,37,3,RF_maintenance,1.0,1.0,0.0,0.10882124799855383,0.03801760876333815,0.05635758181947819
34,38,3,RF_maintenance,1.0,1.0,0.0,0.11096610965970416,0.03932443738201484,0.05455064084690272
35,40,4,digital_ok,1.0,1.0,0.0,0.05106607788719166,0.04545162158827226,0.0053372536879560265
36,41,4,digital_ok,1.0,1.0,0.0,0.06560997842564321,0.05529485067452898,0.008522041004946107
37,45,5,RF_maintenance,0.0,1.0,0.0,0.7904017372812233,0.06690913484623172,0.49110319328045027
38,46,5,digital_ok,0.0,0.0,0.0,0.7767561567011643,0.7567042680095027,0.3634182935887054
39,50,3,digital_ok,1.0,1.0,0.0,0.12055243883969537,0.08660902196193047,0.019876414550475462
40,51,3,RF_maintenance,1.0,1.0,0.0,0.1139675786978386,0.04235511136629709,0.04554882786545881
41,52,3,digital_ok,1.0,1.0,0.0,0.09762000169813109,0.07436115486397242,0.01181017216684555
42,53,3,digital_ok,1.0,1.0,0.0,0.09001057817989212,0.07532222368168454,0.012991934961276982
43,55,4,RF_maintenance,1.0,1.0,0.0,0.08159937253420921,0.055863053762407085,0.016107655441164468
44,56,4,digital_ok,1.0,1.0,0.0,0.07366315736322286,0.06975950110319667,0.010524453550011447
45,57,4,RF_ok,1.0,1.0,0.0,0.040957456398210745,0.03808467950878792,0.001325011650706018
46,65,3,RF_maintenance,1.0,1.0,0.0,0.034138029682359274,0.03600559787751925,0.0009785355275298128
47,66,3,digital_ok,1.0,1.0,0.0,0.03406791607969401,0.03522497812472966,0.00276032254070731
48,67,3,digital_ok,1.0,1.0,0.0,0.03371956404107306,0.0811208744918473,0.04628217290759054
49,68,3,digital_ok,1.0,1.0,0.0,0.0950244573527959,0.08355278125554685,0.016667892772330224
50,69,4,digital_ok,1.0,1.0,0.0,0.07871379178387204,0.06685004003794366,0.012376504540485115
51,70,4,digital_ok,1.0,1.0,0.0,0.06125332939355311,0.06691160824727496,0.01084396266590075
52,71,4,RF_maintenance,1.0,1.0,0.0,0.08355367542638217,0.07761643084193838,-0.004691538433923148
53,73,5,RF_maintenance,0.0,0.0,0.0,0.7945351259425966,0.7630497800725355,0.34509762174914527
54,81,7,digital_ok,0.0,0.0,0.0,0.7591727956604221,0.7545999632288798,0.375301754458023
55,82,7,RF_maintenance,0.0,0.0,0.0,0.7567505956547534,0.7654864672384176,0.36560983406816094
56,83,7,digital_ok,1.0,1.0,0.0,0.046402208515016946,0.05242317763735067,0.00575298613246725
