,Ant,Node,A Priori Status,Auto Metrics Flags,Flag Fraction Before Redcal,Flagged By Redcal chi^2 Fraction,ee Shape Modified Z-Score,nn Shape Modified Z-Score,ee Power Modified Z-Score,nn Power Modified Z-Score,ee Temporal Variability Modified Z-Score,nn Temporal Variability Modified Z-Score,ee Temporal Discontinuties Modified Z-Score,nn Temporal Discontinuties Modified Z-Score,Median chi^2 Per Antenna (Jee),Median chi^2 Per Antenna (Jnn)
0,3,1,digital_ok,0.0,1.0,0.0,-0.6777929334929335,0.1665080533391841,0.25836695222841893,0.7378734609898239,-0.6568427907595091,-0.5364236386829109,-0.7940618124359637,-0.6629990705505708,0.0,0.0
1,4,1,RF_maintenance,0.0,1.0,0.0,-0.12435924613495819,-0.3314305996905936,-0.8684838304913546,-0.3949788905991198,-0.7962256780471471,-1.1627441645897938,-0.3176829293917822,0.8604821075833959,0.0,0.0
2,5,1,digital_ok,0.0,1.0,0.0,-0.6956184278377268,-1.89563945942734,-0.3731073299644165,-0.8535690450834975,-0.5335227908138604,-1.1214533669316138,0.7916442651224482,0.8653133319405827,0.0,0.0
3,15,1,digital_ok,0.0,1.0,0.0,-0.6711885854602568,0.5427699335359022,0.3675352121655757,0.028626289058570332,0.6285658692150695,0.6710891767846959,1.7662080520853924,-0.32089316879069385,0.0,0.0
4,16,1,digital_ok,0.0,1.0,0.0,0.0770591050927182,-1.6026708137808745,-0.3937557955184914,-1.022662957413966,-1.33697521588072,-1.2743459845541223,0.39821568439295874,-0.005188624506672499,0.0,0.0
5,17,1,digital_ok,1.0,1.0,0.0,0.9629841077437086,0.32028377692084,0.7152281526877224,-0.4409176442524212,0.08372159762521658,-1.021858824838764,7.178628235046216,1.9166955654135076,0.0,0.0
6,18,1,RF_maintenance,1.0,1.0,0.0,-0.6095014632146519,1.566764213902275,-0.29005559777990797,-0.4273650299473684,0.257046780536222,-0.18479104832572757,-0.2663387456853699,7.259057380559432,0.0,0.0
7,27,1,RF_maintenance,1.0,1.0,0.0,21.20079325775785,29.792864169775623,77.04617001906139,81.63684043118845,19.87589930295457,28.277204756833374,1.2787582434693603,2.0928487124991686,0.0,0.0
8,28,1,RF_maintenance,1.0,1.0,0.0,12.808145652950458,1.4989485102663045,3.929009945325542,0.5492457659624064,11.428418965542498,0.7690068970758281,21.3393690728665,0.11363687645342693,0.0,0.0
9,29,1,digital_ok,0.0,1.0,0.0,-1.6733857365700413,-1.5155657989822273,-0.8307072913767203,0.3217692485062783,-1.110105956676105,0.18203429297083087,-0.8140938361262986,-0.6741184476272459,0.0,0.0
