,Ant,Node,A Priori Status,Auto Metrics Flags,Flag Fraction Before Redcal,Flagged By Redcal chi^2 Fraction,ee Shape Modified Z-Score,nn Shape Modified Z-Score,ee Power Modified Z-Score,nn Power Modified Z-Score,ee Temporal Variability Modified Z-Score,nn Temporal Variability Modified Z-Score,ee Temporal Discontinuties Modified Z-Score,nn Temporal Discontinuties Modified Z-Score,Median chi^2 Per Antenna (Jee),Median chi^2 Per Antenna (Jnn)
0,3,1,digital_ok,0.0,1.0,0.0,-0.6728246890181796,-0.09425557369806602,0.15296151347305056,0.5324164278466622,-0.46459101654796203,-0.31273809870183716,-1.0461439928165002,-0.6730957287623957,0.0,0.0
1,4,1,RF_maintenance,0.0,1.0,0.0,-0.6522970538642361,-0.08939159618285361,-0.8474811835134851,0.3103934181219484,-1.0368885535647578,-0.5355407894866657,-0.48279523808666946,0.1267632383947793,0.0,0.0
2,5,1,digital_ok,0.0,1.0,0.0,-0.9264626769846989,-1.5114382346348478,-0.6646255173079488,-0.5468864182251357,0.0876714840830222,-0.7499427848139543,-0.13572132709814297,-0.4403523303783821,0.0,0.0
3,15,1,digital_ok,0.0,1.0,0.0,-1.0076181263870239,0.3602868581550186,-0.6216745248522474,-0.33822667176161886,-0.2784650264213946,0.30803922369142317,-0.28617774291572495,0.2016020027837588,0.0,0.0
4,16,1,digital_ok,0.0,1.0,0.0,0.2251895211512412,-1.4361755637640665,-0.09903565279174356,-1.012121582963085,-0.15753996620675736,-0.9082268860409682,0.15035538230034454,0.7533572504825378,0.0,0.0
5,17,1,digital_ok,0.0,1.0,0.0,-0.19063302671212226,-0.08883399126898457,0.047460027273864835,-0.8610662152398432,0.252826105647539,-0.913240975735927,1.0458465456731654,0.09718676119936424,0.0,0.0
6,18,1,RF_maintenance,1.0,1.0,0.0,-0.28418511894613424,2.1976897738126313,-1.1104617079830563,-1.0193870901617947,-0.3364238289729374,0.00018906154237930878,-0.3599196916643043,5.36385934552407,0.0,0.0
7,27,1,RF_maintenance,1.0,1.0,0.0,20.097972910223135,26.478384955301358,65.72433776076807,69.13959123918306,21.712696763348966,27.002973932787214,0.5611558782018088,1.4543245609351376,0.0,0.0
8,28,1,RF_maintenance,1.0,1.0,0.0,14.834465316140788,0.02665712227572327,5.5525987378464166,-0.3906395802603065,6.465304884232388,0.5540462045052365,13.678891540912478,-0.07119235707226,0.0,0.0
9,29,1,digital_ok,0.0,1.0,0.0,-1.0220851774744242,-1.6496810365882273,-0.8239945173442409,0.25170706659670405,-0.5698585905651403,0.20406429787613248,-0.7155588337908295,-0.7621038713177657,0.0,0.0
10,30,1,RF_maintenance,1.0,1.0,0.0,5.76415653055566,7.261430124600771,8.609001690343103,9.990953314890808,8.477604415633873,10.656442164619559,0.49669493559766775,0.5005470362009681,0.0,0.0
11,45,5,RF_maintenance,1.0,1.0,0.0,0.5628854963813472,20.045735560278207,-0.3952919317390934,65.37204954955199,-0.9938065685180834,20.861670465679598,-0.9532522615046408,0.5557280410449239,0.0,0.0
12,46,5,digital_ok,0.0,1.0,0.0,-0.6906072590717831,0.08401161387464692,-1.2948800428316478,0.1461696432089587,1.0826163143437553,1.280138171398521,2.443580187870815,1.242240889695272,0.0,0.0
13,73,5,RF_maintenance,0.0,1.0,0.0,1.8746789712951655,2.6229031645248293,1.206507046606076,0.560293272783823,1.8845032450301649,0.6671227174363272,2.13784017318539,2.689351668222473,0.0,0.0
14,81,7,digital_ok,0.0,1.0,0.0,0.08990795751924968,0.6492238166757268,1.1533312558045208,1.2458658942958705,0.37562759888171926,0.5992161427167497,0.4607841755898908,0.0829606567870288,0.0,0.0
15,82,7,RF_maintenance,1.0,1.0,0.0,7.42822283674652,1.353460869972115,0.7441230763566695,-0.25049839215409536,0.880337719881877,-0.07885189454456662,0.9037214058226241,1.1814632078199065,0.0,0.0
16,83,7,digital_ok,1.0,1.0,0.0,24.716110815819697,23.72124185626989,62.318252005520165,63.62169175324961,27.248042067163652,27.367810720426647,0.45162498661135403,0.6739426983467827,0.0,0.0
17,84,8,RF_maintenance,1.0,1.0,0.0,14.82186474611529,5.502925131521134,14.136519460280102,5.333879884100822,20.646862046398446,7.611658499274036,-1.1055777763904218,-1.1995674045682057,0.0,0.0
18,87,8,digital_ok,1.0,1.0,0.0,7.30949598358354,4.640344276539798,11.53777956242244,7.136227582135524,11.832122459611394,8.510880162916838,3.4848202361536496,2.520119940136988,0.0,0.0
19,88,9,digital_ok,1.0,1.0,0.0,25.904419687406207,27.93096909355615,61.65567799726032,63.04589873955111,27.30839015152699,27.381044141571092,1.1908211199168428,0.7551888606999341,0.0,0.0
20,89,9,RF_maintenance,0.0,1.0,0.0,1.7373416837968074,2.033557863444104,0.5828949164743128,1.3206283896345143,1.6225428658082397,2.296901360432464,0.6623583627538558,0.07627619474338147,0.0,0.0
21,90,9,RF_maintenance,1.0,1.0,0.0,3.431940886870628,0.5992363705733619,4.384966703916911,0.053427495310172074,4.4047311250884515,0.15806666490851776,0.7148775375823785,-0.6030055213830782,0.0,0.0
22,91,9,digital_ok,1.0,1.0,0.0,10.65579550742977,-0.6917796084373872,5.571027947512461,-1.1533788611477243,16.369612931238773,-0.578865055138739,14.60682045068325,2.8521407801710534,0.0,0.0
23,92,10,digital_ok,0.0,1.0,0.0,-0.08896362519697094,0.1022804712887035,0.038316784356204885,-0.08322512587617695,0.7459973240618655,0.2718786512133878,-0.1907367592706458,1.2112746352109307,0.0,0.0
24,93,10,RF_maintenance,1.0,1.0,0.0,18.7791071538665,25.814350670644732,65.68542628917248,70.53067630536405,21.414560687922023,27.09907851456254,0.8507281244921217,1.3603008654752282,0.0,0.0
