,Ant,Node,A Priori Status,Dead Fraction in Ant Metrics (Jee),Dead Fraction in Ant Metrics (Jnn),Crossed Fraction in Ant Metrics,Average Dead Ant Metric (Jee),Average Dead Ant Metric (Jnn),Average Crossed Ant Metric
0,0,0,RF_maintenance,1.0,1.0,0.0,0.017614391701150034,0.016157303157650713,0.001555516417048947
1,1,0,RF_maintenance,1.0,1.0,0.0,0.016097348475362826,0.016444425770779335,0.00040351279132262914
2,2,0,RF_maintenance,1.0,1.0,0.0,0.01686816176416901,0.016580119034370313,0.00042601015260973685
3,3,1,digital_ok,0.0,0.0,0.0,0.6933114161536842,0.692293303542632,0.4204484613299009
4,4,1,RF_maintenance,0.0,0.0,0.0,0.7012031325888539,0.6870386617393366,0.41198495729771245
5,5,1,digital_ok,0.0,0.0,0.0,0.6837783998664553,0.6547117508918274,0.3966721617372059
6,7,2,dish_ok,0.0,0.0,0.0,0.6868102562699393,0.6873763548985858,0.400600020689602
7,8,2,dish_ok,1.0,0.0,0.0,0.07403218063013928,0.6784450407372229,0.5261627856793092
8,9,2,dish_ok,0.0,0.0,0.0,0.6689491343016846,0.6628901867211324,0.3990435685819451
9,10,2,dish_ok,0.0,0.0,0.0,0.6552738207766893,0.6694587921803635,0.4067141389590156
10,11,0,RF_maintenance,1.0,1.0,0.0,0.018002045718891597,0.01703218741805453,0.0011055722940280328
11,12,0,RF_maintenance,1.0,1.0,0.0,0.01817366579142071,0.017306940531236173,0.0011574294556433151
12,13,0,RF_maintenance,1.0,1.0,0.0,0.01755960474045332,0.017342734112320173,0.000602713986544978
13,14,0,RF_maintenance,1.0,1.0,0.0,0.01794862069387153,0.017489559678531344,0.0004955730719277227
14,15,1,digital_ok,0.0,0.0,0.0,0.6916430963653759,0.6656743015735127,0.3977478485530609
15,16,1,digital_ok,0.0,0.0,0.0,0.7079746147645047,0.6993386754511715,0.3979222678125442
16,17,1,digital_ok,0.0,0.0,0.0,0.7014682828360761,0.7039563529833536,0.3934422460406969
17,18,1,RF_maintenance,0.0,0.06500541711809317,0.0,0.6930110012582722,0.5064936648138071,0.44577141751997573
18,19,2,dish_ok,0.0,0.0,0.0,0.6827978948959137,0.6932292349481209,0.400226141276966
19,20,2,dish_ok,0.0,0.0,0.0,0.6890960041666794,0.6839326697166408,0.402909631719751
20,21,2,dish_ok,0.0,0.0,0.0,0.6779672904420462,0.6679390848579672,0.4131159237207958
21,23,0,RF_maintenance,1.0,1.0,0.0,0.01680536748148283,0.017010863373367352,0.0005819965591133527
22,24,0,RF_maintenance,1.0,1.0,0.0,0.01627336860867173,0.016413919239058335,0.00038120249553025493
23,25,0,RF_maintenance,1.0,1.0,0.0,0.022169258845244524,0.017021857117720286,0.009770913333426811
24,26,0,RF_maintenance,1.0,1.0,0.0,0.018305776677968493,0.020668143697202424,0.003000503398180662
25,27,1,RF_maintenance,1.0,1.0,0.0,0.05082285010351739,0.05909924603206058,0.006041852528121936
26,28,1,RF_maintenance,0.6663055254604551,0.6500541711809318,0.333694474539545,0.19710396765600646,0.3280615979242937,-0.1869259070272752
27,29,1,digital_ok,0.0,0.0,0.0,0.7116429204016449,0.705148109242983,0.3902936600827604
28,30,1,RF_maintenance,0.0,0.0,0.0,0.7111215510668382,0.7082715049897128,0.3920406056762391
29,31,2,dish_ok,0.0,0.0,0.0,0.6934458962901742,0.7042239304164571,0.3979880247681531
30,32,2,dish_ok,0.0,0.0,0.0,0.5769816659108857,0.6614535092399757,0.36531232075400505
31,36,3,digital_ok,1.0,1.0,0.0,0.07299903438442948,0.061272494348837664,0.004353100676287574
32,37,3,RF_maintenance,1.0,1.0,0.0,0.06513160183977379,0.03374352433721267,0.02883379513817006
33,38,3,RF_maintenance,1.0,1.0,0.0,0.06674079551303305,0.03422995280800057,0.03113655964405785
34,40,4,digital_ok,0.0,0.0,0.0,0.6253082028278332,0.6279182988480877,0.3500459489822441
35,41,4,digital_ok,0.0,0.0,0.0,0.6149882771794498,0.6258607058834574,0.33839274025578014
36,42,4,RF_maintenance,0.0,0.0,0.0,0.6258405651099955,0.6313624689316785,0.34184718967603983
37,45,5,RF_maintenance,0.0,1.0,0.0,0.710351407585956,0.0711418663228041,0.5282132017676526
38,46,5,digital_ok,0.0,0.0,0.0,0.6932558753471015,0.6855974734066043,0.3965376051948911
39,50,3,digital_ok,1.0,1.0,0.0,0.07402926944182088,0.06315812574982982,0.004984027371487567
40,52,3,digital_ok,1.0,1.0,0.0,0.05430166461344391,0.06792038063096566,0.005509150587011948
41,54,4,RF_maintenance,0.0,0.0,0.0,0.6106026027979135,0.6159985071294725,0.33288203313509135
42,55,4,RF_maintenance,0.9209100758396533,1.0,0.0,0.30709787981847864,0.11200784146698135,0.052411289746692735
43,56,4,digital_ok,0.0,0.0,0.0,0.6285953071409348,0.6162363238512722,0.33042583367066314
44,57,4,RF_ok,1.0,1.0,0.0,0.06370224976280403,0.05397048002226727,0.006882795291142261
45,65,3,RF_maintenance,1.0,1.0,0.0,0.030282866582753625,0.0322702771059126,0.0013815889700615903
46,66,3,digital_ok,1.0,1.0,0.0,0.030186188157408932,0.03293460603653441,0.003570039025543498
47,67,3,digital_ok,1.0,1.0,0.0,0.03044540051086766,0.05709619004953647,0.036294388952135895
48,68,3,digital_ok,1.0,1.0,0.0,0.05915968858579498,0.06031600592417096,0.005163138781198557
49,69,4,digital_ok,0.0,0.0,0.0,0.609716039838911,0.6220094502290695,0.338564803925891
50,70,4,digital_ok,0.0,0.0,0.0,0.6276150623628531,0.6138311765122186,0.3246952626719886
51,71,4,RF_maintenance,0.0,0.0,1.0,0.2989527374673362,0.305687602168152,-0.2791555858301937
52,72,4,RF_ok,0.0,0.0,0.0,0.6323859009265049,0.6256756182918042,0.3298448133801709
53,73,5,RF_maintenance,0.0,0.0,0.0,0.722151001538553,0.718052130709993,0.38479001566823795
54,81,7,digital_ok,0.0,0.0,0.0,0.655324100537265,0.6744434987133678,0.4184389329971467
55,82,7,RF_maintenance,0.0,0.0,0.0,0.662596892035459,0.6889461918139203,0.4116933271569483
56,83,7,digital_ok,1.0,1.0,0.0,0.04746084034828717,0.049767056876503325,0.0008679493700088571
57,84,8,RF_maintenance,0.0,0.0,0.0,0.6750570245485542,0.7054593862746485,0.40322287391456757
58,87,8,digital_ok,0.0,0.0,0.0,0.7131156762327343,0.7165066665996541,0.37649472810432183
59,88,9,digital_ok,1.0,1.0,0.0,0.05408904395152611,0.05680635305728476,0.0004112358344499336
60,89,9,RF_maintenance,0.0,0.0,0.0,0.721327245973098,0.7199562648186724,0.3767198048214977
61,90,9,RF_maintenance,0.0,0.0,0.0,0.7174393642727457,0.6992971853298013,0.3868064562458676
62,91,9,digital_ok,1.0,1.0,0.0,0.04485058943380199,0.044949509201364334,-0.0006666784823780107
