Ant,Node,Snap,Full nn,Full ee,50-85 MHz nn,50-85 MHz ee,120-155 MHz nn,120-155 MHz ee,155-190 MHz nn,155-190 MHz ee,190-225 MHz nn,190-225 MHz ee
0,0,0,239.87981608645228,236.95541469870946,59.683917416682355,112.1938021311317,7.3672112645475805,15.757051546442867,3.621799468340458,23.177732423774987,0.8129164976358791,7.867313634312635
1,0,0,155.0428163656503,178.18227693039321,82.4943636712332,133.63805088571263,2.4166268545672884,3.6604010513401017,0.9987849065260398,2.377592404463902,1.136641705893897,1.4530310620770077
2,0,0,207.48793602957346,145.6174009021621,100.93523782856599,112.58271281694472,3.929996886041939,5.379479079075416,3.023407260296986,11.981001098953865,2.0037589770386326,2.555785630352221
3,1,2,1.5695336121639876,2.314756025099938,1.3792387768107712,1.345642289148809,2.2208264145630894,2.5447910599495382,8.728813585450489,14.27769175487868,17.25459005275546,48.860238697633825
4,1,2,2.0237678443891474,1.143786995309374,1.8805311441264583,1.5553646448552725,2.310268345262812,2.610470367076813,1.8391687386489923,1.7809624069351007,1.9270820450397652,1.915764671410662
5,1,2,0.971235188418546,1.0716278608016054,1.8394210317998663,1.430971560385655,2.023324072668148,2.3407094850674293,2.4182206801817987,1.9740976443585028,13.312929896692163,13.936564504657628
7,2,0,1.2957336824230472,1.1815225775405571,1.7952211802929845,1.97866384019616,2.3657155412018085,3.554972090413712,1.700751247764603,2.004784083940575,2.2673886923656643,3.3273240946077447
8,2,0,1.5190489894101167,3.591285021315847,1.8610299140841806,6.125649644950012,2.2576504848253074,12.473226253471276,2.9268329180386763,1.595240145316342,2.082187102429006,1.981974735438745
9,2,0,1.4670742616947137,1.3955307921473785,1.8171385299366298,1.5764229091394864,2.13550248221652,2.5550430157384776,4.201281741105969,2.4886743714029955,3.333604014408603,2.917086860392994
10,2,1,1.2458997314061653,1.4163007022626852,1.311791835592826,1.494903697954717,2.2503319031635987,2.969883919003247,1.8687482970927354,3.313647361206309,1.866518217058478,6.42025683168187
11,0,1,279.2635744495084,468.26350652299436,106.03381714730438,1350.6642283000479,30.94381350965451,375.8884145749419,111.97586835230561,1410.2988273756778,121.25220004705616,1849.6653387158121
12,0,1,194.48349842154423,197.65637688010872,135.35914697808997,886.1442040475532,122.81534263810923,139.67150931347044,111.08132691104373,509.11340704753184,90.10992038308959,1314.8032822769735
13,0,1,262.57580417314995,131.76869761343815,80.09081299738479,81.08412899327504,57.59382905923876,88.61289576026451,7.00025520914366,26.669055470583547,3.322160950648031,20.559166578868787
14,0,2,442.8127328831237,362.89301827885566,513.5041800727882,1788.7083947237284,21.63973299451226,188.08713655001446,61.77064206704273,85.89528848636492,45.3810990377188,793.1552312645706
15,1,3,1.8913252590098664,1.52357467141641,2.609337686339438,1.5409404771685504,3.818096540380188,3.533387633318255,3.830618837430742,4.30104417196813,39.95869131058064,39.79424507310856
