Ant,Node,Snap,Full nn,Full ee,50-85 MHz nn,50-85 MHz ee,120-155 MHz nn,120-155 MHz ee,155-190 MHz nn,155-190 MHz ee,190-225 MHz nn,190-225 MHz ee
0,0,0,98.26439426198311,67.11854209980466,232.21883889706567,134.01161526268507,3.280249464098896,15.479074042379407,3.2506169913082563,26.92051175233125,1.0593694917487972,26.597749944465725
1,0,0,59.88543318659539,57.653201608750884,90.51902714262123,124.62125252439566,0.9349469410150137,1.504330095223554,0.5123420886029831,1.5782072783059593,0.5189870910273535,0.8767362310508561
2,0,0,58.058928931500695,111.69757564502856,101.23579658110123,206.05861532353518,1.1935401420059524,2.3942357888635306,1.5370767329704518,4.012492007841018,1.0904803829499397,1.3154036542358991
3,1,2,1.402214433622189,1.34982361844048,10.980004333799116,11.217417333979258,1.7931851891120887,2.115165221051765,4.653621094510522,8.824030014288216,5.528658455767457,12.667197256354303
4,1,2,1.1585283639530548,0.9121117689476995,9.126050603301001,11.875429141787842,1.6705874343694662,1.9530411602221127,2.002416865692359,1.9916103081532204,1.9770677147495321,2.2959319987186095
5,1,2,1.0588803057240541,1.166909914514876,13.012029479801926,10.988985411972964,1.7343486162530282,1.6252838439039754,2.1293879150255965,1.8920524543785122,11.025108113019439,11.326879834284787
7,2,0,1.0991885570646402,1.1001441990200531,11.85058419146331,13.074029833972013,2.1648523950880496,2.273194743027879,1.6316247928993133,1.9598646539602353,2.0724623587023845,2.3608847209164097
8,2,0,1.0889528327353986,19.197135344655518,15.936451451678325,114.4680217481857,1.858749811245525,62.587341142765304,1.8708645030537263,26.300867341464045,2.555005114142285,106.76852161591329
9,2,0,1.2355301767005828,0.972328364168632,10.702288016927067,10.499841194936957,2.070992760307046,1.6723311403526129,3.7161186647365914,3.030173964934652,2.8893618805030314,2.737202899397683
10,2,1,0.9224449281293046,3.7161697457411327,9.328881783019286,40.328414566908485,1.6200531991033194,2.2107321188783966,1.6490560276021395,2.6740950354329485,2.200437636835497,6.698122483201631
11,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0,2,84.9473351455178,232.21807695656548,129.76200462703153,244.10928835017103,35.9256854347432,142.01998690193693,23.097356837485655,387.9862105887874,27.203728790980907,161.97423464751856
15,1,3,1.2721707659609374,1.2944081240888865,11.015393615387019,11.350496697743273,2.2659698924262397,2.0415164985486722,3.414774903144688,3.3000442847443763,7.320265902561043,17.92050417598541
16,1,3,0.9056392133386716,1.0126815084435843,10.671557495980146,9.344962183364423,1.7037187473905173,1.7757934230779822,1.673364019260966,1.8502285244126742,7.127330390150225,4.4893476228880855
17,1,3,1.0649477855491343,1.1141083647942227,10.528259694782001,9.423508774788866,2.1383229153015395,1.8597911868032813,1.7182892305923068,1.6696202045343704,2.582452079183247,2.846893117972759
18,1,0,23.234684497812314,2.4577869547908304,11.402562976057645,10.703599990571748,101.74901061843522,6.87397799913073,1.602023521413076,2.437826461772601,2.1758129053401554,1.9177846128998077
19,2,1,1.0021370796580569,1.0984856111715893,8.948963436582853,11.327882051058413,1.9333489863582878,1.9347830359174332,1.9528904326234862,2.611371644583751,2.4368704065598616,4.8867503261751875
20,2,1,0.8382210590225865,0.9468366308462909,11.465775931518602,9.400457266985024,1.7475993890766595,1.6142426321752066,1.6243743667907693,1.594690952434995,1.881075039946056,2.2858385663398186
21,2,2,1.0118279610345924,0.9289950531678973,8.726304491500294,9.596742371078944,1.5037204219128066,1.640695450832982,1.7031288182149924,1.7681605539924385,1.761735183237312,2.3739061492546383
23,0,2,77.17762124577605,100.1080423805165,151.3961119871439,279.4616055317728,9.562304011363935,5.237899451097627,1.9453221461541892,7.495008395733605,2.2617159744706354,1.722944110041413
24,0,2,55.80046244718144,102.1637455174239,87.46872520806855,207.5978805240329,1.5988109925824652,5.811543613027737,0.7510076115707378,1.42823730044773,0.9821919448822747,1.6756847679164637
25,0,3,0.0,294.4581036720544,0.0,817.9026677134448,0.0,232.6913676205051,0.0,894.78526201419,0.0,1204.1097720634307
26,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1,0,35.16603999365011,150.60475824993608,8.416029637407746,21.863104136001677,169.50832277375665,741.5865268840791,1.7367413792046946,1.794333254787202,2.0221690867003597,2.038206064996545
28,1,0,0.9352071852192564,37.622188327208406,9.43433976656953,5.342202354406528,1.7551375873846078,165.90951650690042,1.7664761735125014,1.5373112067822654,2.2874939100650624,2.25482945500394
29,1,1,1.267699700034896,1.0048730992274846,12.265069119066489,11.717549206597306,2.238165590419085,1.6188636267336742,2.8521794289590887,2.1386568521960507,4.481195589046269,2.5477690724045994
30,1,1,1.0206749474284682,1.0538971279326763,11.6501150639949,8.781177496898177,1.9012060766235357,1.8113830760004734,2.3703044257746657,2.5289190085784825,4.842655624073311,5.431013004799642
31,2,2,1.1165020816211306,1.1661387893638635,10.695146218260236,11.607507136334783,1.7778771356614587,1.933816537121176,1.8603479229580184,2.813075359653129,2.6943365623881634,4.771003884807773
32,2,2,1.954162956818306,2.897733918030809,7.145056734416748,6.56042698687447,3.051879480158528,2.6084347490231794,13.277537188779723,20.943831277923355,21.642144224418168,26.758647917417363
33,2,3,28.13081612215093,1.0490019644327897,11.06014911754426,11.296660189880711,136.5505409359412,1.955312608751335,1.6804448496274538,1.7669312550364173,2.1785583928029513,2.2845182257109093
36,3,3,1.366088547109287,1.3820688463422972,10.65261515707664,11.958627782031165,2.031877731733238,2.2046915941514253,1.9214759599496134,2.0085752743107284,2.4679660737829376,3.3156223568171144
37,3,1,1.0777320826733867,1.0585381257499367,15.958961165212022,12.451764199923412,2.520457262931596,1.9677097645069432,2.1596847046049565,2.05133255326639,4.755379798718766,4.983617963997887
38,3,1,1.060777308397386,1.1913904194228218,15.017551071485556,9.745358214959563,2.486360722453329,3.2502795390925354,2.2389140656366764,2.001572822420446,2.2910473221134473,2.949019348797835
39,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,4,1,1.0001279331225108,1.1011023016056802,10.328964769245067,9.618950766908595,1.7969957743395792,2.112415721888234,1.936416634619953,2.319005752912148,2.390597479806129,4.00106041232305
41,4,3,0.959831726737863,1.1989189128648123,9.959590941525386,12.47165634961169,1.7781770714980782,2.3421811387934266,1.5442395102967554,1.8538584199124637,2.007047930984578,2.5210026312351985
42,4,0,1.0178298546519864,1.0732521888161857,8.878554321473276,10.345066219359657,2.7898509737561845,2.483330403469594,1.7243205092950933,2.1390291756524378,3.11307757735307,7.035019420821435
45,5,0,2.3318928290859935,0.9303420632392934,26.933821876951544,11.745517373263734,5.664918990758636,1.5764529313650242,2.858025094624398,1.574244637529289,3.755824090918318,2.2495381403163863
46,5,0,1.0199352805082134,1.2684612824395156,10.211909128276092,11.337787625285381,1.615941398765765,1.9588241376122686,1.5505605598639889,1.6885600633073439,2.341219025678503,3.5928395996777374
50,3,3,1.6135843804527235,1.154964013693598,13.256045366369552,10.410683622747273,5.869321575260004,1.770344331301566,4.287035360366049,2.044604963238733,7.284464696463067,2.0575596304897643
51,3,2,1.0131511488382274,1.0720356791907097,12.900366300761743,12.112721784475685,1.7084040814932007,1.9321892046307327,1.7757187477303256,1.8378183205052534,2.919329614553708,2.87515170386461
52,3,3,1.0796868194814992,1.3094000435649393,11.060462552538993,9.173092063287953,1.9311110544958605,1.5864562180896262,2.1977084602778647,1.843451389365285,2.8346195396005482,3.05239290792405
53,3,2,0.9090536625810318,0.8932944966483234,12.454427463148136,12.163718354632923,1.745370400260162,2.083297703413118,2.1022698722098228,2.275665802814964,3.39475385107184,4.596552968445015
54,4,0,1.2717994945368445,1.1254867143773533,10.190621567628668,8.97009430697014,2.8019680259318536,1.9271649139535478,1.8502445052222773,2.2379823535568044,3.4438989974123655,3.87762547597575
55,4,2,0.9673377636778646,1.0284800309637192,11.098840527269378,11.909767222220346,1.7485164943250249,1.914097145068378,2.2284017272430394,2.2087851302123283,2.732069278396468,2.077642153158392
56,4,1,1.1203842463104043,1.1731905972318344,11.147664256314442,10.265708670268294,2.1903626235753295,2.2174593354556356,2.2655984267509113,1.9393221639395255,3.128668715680436,2.506407738328839
57,4,3,0.9670831631804683,1.0554276036793466,14.094486278832242,13.47667849301359,2.03339630977239,2.0365167254671412,1.8830997704349877,1.845937628186422,2.8097408317103785,3.313260358284863
65,3,0,1.138129489656648,0.8507206553787554,16.025393757922092,12.72132971820935,2.2228586305371496,1.7125318904363511,2.157118388709471,1.6905033037155008,2.8101157810745385,2.427384373221954
66,3,0,1.1956768860029097,13.681940881834032,13.71730172616881,86.76578735789845,2.2234916154311244,43.54415710836935,1.9344468543435753,18.544069097207306,2.440825697554678,74.85857223540557
67,3,0,1.0189579589331634,1.0191104314022508,7.48279891601074,10.344682232680034,1.7092920372492248,1.7423398459832484,1.604022345056029,1.7161171245466396,1.9080541027118736,2.365967904237036
68,3,1,1.0358162042373278,0.9149289978327944,9.055628138896493,11.742213822076366,1.7149883557763863,1.7070109533402489,1.6462181706323937,1.937398137771814,2.0218950506430597,2.840331971667433
69,4,1,1.047658597450768,0.9525151254277179,11.314344314153722,17.711480498339384,1.8269353067602296,1.7594480154814855,1.7811955611419867,1.872191599184394,2.320786530744626,3.109301011671782
70,4,2,1.4934051179835308,1.56062657833828,7.895186926570034,9.06121950637261,3.149437304543379,2.548034913955243,3.0696580379576077,3.6524163946721218,2.2019454427389626,3.1991400476866825
71,4,2,3.850397249469122,1.0057855200452197,48.12635013429186,12.787069800160058,10.352942748120396,1.9075871881049156,5.6785955715736804,1.8164355580843439,20.394621606235162,2.174119296121534
72,4,0,1.1820893949116702,0.9691927688087778,13.524410815520502,11.43605787325426,2.8044928502387263,2.5560667041221907,1.8858462321558236,1.8671481889389068,4.599465223612528,4.996733187889046
73,5,0,1.0065873639658192,1.2330954473628453,9.326413023094535,9.170554143208003,2.266974389871169,1.9664267636793489,2.105623590009415,1.9160249409833676,3.161056118773825,4.764798335188213
81,7,0,2.2923151437285605,1.6547565533823763,12.190527074028296,10.80491299984361,3.050978128704648,2.1289920999838605,3.553457769060456,2.7765030237344575,37.68584096191336,12.781509425808846
82,7,0,1.2043591080065337,1.1721800682648753,10.317523372405516,9.127385508885268,2.0970629824960354,1.9423088167781155,2.1307280518501592,1.5856405762536407,6.91942360000558,3.8908638860415934
83,7,0,3.9580624828586504,2.631050837430733,24.098223268316122,29.1980370919984,3.67210469895345,11.734839004680373,3.972413877291928,2.2207251389769995,5.56007156861288,2.274990342058088
84,8,3,1.3920812059062588,1.4203566408784802,10.646124819088849,9.792856848489848,1.932558760179511,1.9337755175648863,1.8020316955444602,1.9358104569061034,6.879016994644004,7.273970643872966
85,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,8,2,1.8962515795869066,1.8430812478000627,9.483427198371249,7.348998741831085,3.940226320158439,2.334142592947705,4.334166463921475,5.89530667186581,13.363273895532537,8.17205654954406
