Ant,Node,Snap,Full nn,Full ee,50-85 MHz nn,50-85 MHz ee,120-155 MHz nn,120-155 MHz ee,155-190 MHz nn,155-190 MHz ee,190-225 MHz nn,190-225 MHz ee
0,0,0,,,,,,,,,,
1,0,0,,,,,,,,,,
2,0,0,,,,,,,,,,
3,1,2,0.07685218452992235,0.08235470810035932,0.020353463650772646,0.015979847642042758,0.07919029023918758,0.09947433288868861,0.10249528510288142,0.12585113637440398,0.07554656077973049,0.15533101463506063
4,1,2,0.07895847152723269,0.07349606889260313,0.0200844330572454,0.016214903288735174,0.09247782628225446,0.10675857305897501,0.07175713510064077,0.05249677381725576,0.02575801384233973,0.02165772492973839
5,1,2,0.07639958244791709,0.07409470094896908,0.02251674246865667,0.015590389129316862,0.1026173534015689,0.10023442216275855,0.0776442601440474,0.049731869461495985,0.06453536778074098,0.0669494089935252
7,2,0,0.08211067437356162,0.07111206134856382,0.021714292146787727,0.015114447496886447,0.08830834499888789,0.10047758680388556,0.07440037382919792,0.05759953994813443,0.028265554719816878,0.023228626733917335
8,2,0,0.08258648407162447,0.0650148496474718,0.02638151123799879,0.011667018396411814,0.10118388696122534,0.08155637051415424,0.06358009423631557,0.03737304464948597,0.026435073123917387,0.14977403936887526
9,2,0,0.08233935548787151,0.07088865497296602,0.021091634234613712,0.017503855567838733,0.09224352482194567,0.10357060082350844,0.09710374672284305,0.07171740068672966,0.04848748637649969,0.05242478222627451
10,2,1,0.07711923680818823,0.06341681010011709,0.021725421137551115,0.013563917937917109,0.08509101700321792,0.08236870797457589,0.09719469286151775,0.050620197478716565,0.03605290044760704,0.04876880382468414
11,0,1,,,,,,,,,,
12,0,1,,,,,,,,,,
13,0,1,,,,,,,,,,
14,0,2,,,,,,,,,,
15,1,3,0.0785597053833643,0.07333463139377969,0.022422906323119208,0.013403139072096604,0.0819160593424686,0.10603427832372783,0.06514008368564506,0.04767281929950868,0.050761756856560813,0.046336905654181776
16,1,3,0.07998977074928486,0.07977574723605987,0.021613585043870596,0.016112936407621688,0.08640825377101548,0.10162731853618316,0.07029807745606052,0.05294857224079678,0.033345534378237,0.026509002848851573
17,1,3,0.08673155510101127,0.07892807840320533,0.01908595751141301,0.016647609928459647,0.0736019036848246,0.10537616897125432,0.06647371208080925,0.053574907293779596,0.025813048033127957,0.025671228167710208
18,1,0,0.48834267098965356,0.06533251986017008,0.02092325768943088,0.014940780604967216,2.0075966642306446,0.0928912221761673,0.0790476862535682,0.048749991932180985,0.019161828211519457,0.02158813215151731
19,2,1,0.09956148575022107,0.08556350564482673,0.037744169440293136,0.022571125956614757,0.11291212770800979,0.1012474980170377,0.11862221805570965,0.06474336454889398,0.0993000121771049,0.18439875245918616
20,2,1,0.0808177655677606,0.06568663371287667,0.022780836022306208,0.015212999007601886,0.09349004849403388,0.10626388332759223,0.07511453787734032,0.04756730077482249,0.0231709102955168,0.024727572712139663
21,2,2,0.08080553416833211,0.07667467468872868,0.019584680968119744,0.014976210718628612,0.08332486734489891,0.12884787046988921,0.06426452062655498,0.05199427768876246,0.0218874619068609,0.028045365407886366
23,0,2,,,,,,,,,,
24,0,2,,,,,,,,,,
25,0,3,,,,,,,,,,
26,0,3,,,,,,,,,,
27,1,0,0.423112271448148,0.5245326790209451,0.015432921151256891,0.008560315212135076,1.5114599487402707,1.9699639672557105,0.072384618733014,0.01616942196710478,0.020949609277513395,0.005116911230173926
28,1,0,0.07353874859858514,0.6154341676309927,0.014384639187009376,0.011203120777690269,0.10552774094710038,2.2921895500816314,0.046844287068491905,0.06517302304573006,0.020923170281915666,0.02050293824735411
29,1,1,0.08613663786078185,0.07019545869520333,0.04184017338772342,0.01623370519234772,0.10836441245218333,0.11014213549512258,0.10438601677831683,0.06501767697836244,0.046775975475792375,0.02863156908106261
30,1,1,0.08662321895253355,0.07624008354132966,0.022209309674846536,0.017130523746303094,0.09725929634488249,0.12518399421178264,0.07535241230339614,0.0848294076053477,0.04774032676441447,0.09187306575478296
31,2,2,0.08680484881862649,0.07293800664990875,0.021597092413442584,0.018039434383542385,0.07988587183751344,0.11983945035635184,0.07847051895122244,0.08497618994582641,0.02871415374909073,0.06160313288936902
32,2,2,0.12400307614329052,0.10254071037271774,0.013561183958934938,0.01194033812281311,0.10597640506490236,0.10735291337879874,0.18816293269113285,0.19686772418798254,0.08700233191897826,0.09151037561237209
33,2,3,,,,,,,,,,
36,3,3,0.07502854223888418,0.07488429708653882,0.024604406728135384,0.01721065317052228,0.11446829751908742,0.12411149854474095,0.08074572187094636,0.05445322713815605,0.0262548179940849,0.03709093102037885
37,3,1,,,,,,,,,,
38,3,1,,,,,,,,,,
39,0,3,,,,,,,,,,
40,4,1,0.08228556430373382,0.06701238830857045,0.01949933347076769,0.014567034242312073,0.08308549557077272,0.10570295781719873,0.06625565923178102,0.05184127354694172,0.023313309749699293,0.05910581671629108
41,4,3,0.08292762950429552,0.07973827009612239,0.029557732370335838,0.021800342100353837,0.12832352499967004,0.14057759872185613,0.0941988354297213,0.055344781551911144,0.025320822760770027,0.028465432585375927
42,4,0,0.08210745063025517,0.07495891293181688,0.018770632090440807,0.01590794591631123,0.07709091771718699,0.1182819508153487,0.060176250803347826,0.04914713234252337,0.0283090187078135,0.04622539768780528
45,5,0,,,,,,,,,,
46,5,0,,,,,,,,,,
50,3,3,0.10116513488844982,0.0748240025012573,0.0190591670705139,0.015132319028771084,0.13162022178510618,0.11464697357020111,0.08327115881838852,0.050564763932785875,0.04961804377310761,0.01723315500472952
51,3,2,0.0829929516944325,0.07513836339832342,0.030112179725295358,0.015287764257329648,0.10799878032355475,0.11283243215582489,0.09419102239486694,0.051229683569449215,0.04015538821096366,0.02840010030722716
52,3,3,0.09805725894283013,0.0767148306907026,0.020182669099219317,0.018994545435083953,0.09315473695136738,0.10759161885202624,0.08550057621487366,0.08046696990677972,0.03197968634667741,0.03314142094059939
53,3,2,0.08105263567924188,0.0697491546215426,0.03162238837234762,0.022093367820765167,0.10565626412945248,0.11550336500825793,0.09551539540393933,0.061887093961291544,0.034633043274250215,0.04448621275369965
54,4,0,0.07190904762193083,0.06083102476958141,0.02168084308685876,0.01573859366518223,0.09774691291350215,0.1078122783517493,0.07370824765385911,0.05180871883158454,0.03495627524120681,0.04667622528231595
55,4,2,0.0774099751986771,0.08310167675572011,0.01704997819498191,0.020710234891637886,0.12084800668676547,0.09350371862522443,0.056304899582479355,0.06367261171944733,0.030605042873017633,0.022222491499789235
56,4,1,0.07959554767805727,0.07711982476163613,0.018761472579197448,0.014614199722429815,0.07866415476609628,0.1146951689709348,0.06620817723868913,0.05141444148298508,0.019676973089196154,0.02620861707824343
