Ant,Node,Snap,Full nn,Full ee,50-85 MHz nn,50-85 MHz ee,120-155 MHz nn,120-155 MHz ee,155-190 MHz nn,155-190 MHz ee,190-225 MHz nn,190-225 MHz ee
0,0,0,185.8600326340341,143.7386463926145,440.1383731816961,405.34855301788485,4.298495430454309,23.12681036932904,3.501310120606962,18.95061941755179,1.2757742692606768,85.17213370866196
1,0,0,102.59840700781689,164.10451363233562,277.44783029199516,412.0465646364271,1.8481221790398294,2.6886040492683616,0.9166367083469159,1.0193026507930434,0.9214325735703077,0.8623675246003554
2,0,0,155.72337350171657,97.48147554681637,368.15242339876386,259.93110223950333,3.7232220344297127,4.0670210448957755,4.138967475755565,8.743735999700824,3.7610113244651417,2.4816565602618015
3,1,2,1.3523415124282518,1.8569887944749714,1.5724256868084707,1.6733689534221772,2.0761982533051517,2.418318050972466,6.234655626914126,11.83258375794565,9.274365683773178,32.70013189303379
4,1,2,1.209625703573019,0.9467651107776358,1.387459550186923,1.5254531531929887,1.5963609131443095,1.7189944349567368,1.6512321235658725,1.8917851319574315,1.948200679205409,2.0568779312563215
5,1,2,0.9775976519986977,0.9724508371766307,1.7071642119794208,1.533324033918979,1.816763532638729,1.772799553225374,2.241717959073156,2.1083597392534847,10.912000481827626,16.619654174947417
7,2,0,1.2052806554306628,1.1397803681632122,1.666595719819235,2.0290294514554272,2.166599899875109,2.122563189414518,1.6522443255310426,1.9741904831218728,2.0079708021002114,2.8159406014464206
8,2,0,1.1430232591609342,29.307883363783816,3.0136159337508817,98.23056650638154,2.456642139684369,105.06967216112,2.636820490496919,114.43575418514038,2.8434382611951556,143.85740838891078
9,2,0,1.2506556470358563,1.1904885306260156,2.0474728489559193,1.4972074485047995,2.1754288087437894,2.070530996841046,4.671301286439122,2.8224472474101963,3.828303590912304,2.7578253695985278
10,2,1,0.8925765101431681,1.0331385412319916,1.4889426094048865,1.641810635011015,1.6691732734875064,2.0623154881061248,1.6934710025520918,2.523443957007176,1.8374445754687458,3.813822094981002
11,0,1,129.00764009422602,450.06823377440446,378.67869619524566,3617.2559093674713,20.327586643543235,249.5278233818773,17.9914029637432,1765.2244749961717,8.432875756365117,2214.24549280804
12,0,1,281.68540151075035,375.4417077554929,997.5969222706888,2274.322648281314,206.5983218016287,290.11404470882235,26.332749755706267,302.1758002075949,14.19781156402334,443.057388556211
13,0,1,245.8253908173513,241.51163639705294,422.6384899908236,589.4678499551659,143.57069158566262,159.21159619267814,238.9248079179633,501.68719326244985,67.45015088240959,97.35849957458392
14,0,2,132.35746615341316,294.5180897087183,442.3935649143807,3405.1526639396416,27.455825469425424,358.72430520551944,20.574839387639887,158.2396992996491,50.56897550443071,1402.0243575546058
15,1,3,1.356414416165099,1.1800528538412964,1.584633670143987,1.2005023660746141,2.782298555036521,1.9461219635112317,3.647643621191478,3.059460592610627,22.604986947161272,13.404975780496164
16,1,3,1.1397645272328745,1.0355701157624948,2.3614506991736834,1.548287189379554,2.2815302941578617,2.2362196037113073,2.2518754415204456,2.6905256115753544,8.113170650282454,12.615900303591395
17,1,3,1.0587489886560277,0.9557513672365067,1.6277449607798897,1.4755049440941967,2.443609158741104,2.084494579399712,1.8375688303555935,1.9200545109211633,2.7368313242032554,3.595554851885983
18,1,0,77.78939815898292,7.470569891147448,1.3005001671634306,1.5925695664347435,348.17371440291134,28.285579103573294,3.180439579277282,1.9965575214341469,1.5912264351977465,1.8585865660184826
19,2,1,0.9796698123466483,0.966460164148543,1.508666702462934,1.643237552678493,1.7414960998115052,1.9080192080697378,1.7222689922627905,2.4074614646963104,2.4580328702776026,5.766068775142113
20,2,1,0.8831973256614785,0.787907628908344,1.4560301219114253,1.6652535572989298,1.6994006014788041,1.7822363282090996,1.7776625745854029,1.8128465332895074,1.7125835965003395,1.7804914801122327
